customer_id,treatment,converted,value,uplift_score
35c8310458,0,0,3080,0.06322
2c8c3b4ef9,0,1,2378,0.09923
9612b08ae4,1,0,6869,0.07519
6372aae1fb,0,1,2159,0.05435
c261ef4b48,1,1,13783,0.00346
491853f767,0,1,16069,0.01188
f33c835bcf,0,1,8982,-0.0019
d7a874b818,1,0,2817,-0.00858
85167e26bd,0,0,10366,0.03008
45ae3474e2,0,1,1940,0.03067
d7a60eaa10,1,1,9915,0.01081
0eb6c486c5,1,1,3851,0.05483
cf15ed1086,0,1,20703,0.00263
450b18ec72,0,0,3944,0.0628
4117840941,1,1,7506,0.0304
0720517aa6,1,0,9718,0.02925
e6e1060cb9,1,0,5698,0.00478
4ebbf82c65,1,1,16801,0.04157
c1b440a0c4,0,0,4087,0.03802
a3eab5e163,1,1,10043,-0.01196
37faedbb87,0,0,519,0.14098
e69aa70b50,0,0,9389,0.01055
1731d8b9d4,0,1,13266,0.00528
d29963395f,1,1,3209,0.00606
a6e89221b7,1,1,6084,0.01923
a9cd1b371e,1,0,5331,0.1056
3da658e5ed,1,1,2888,0.02866
05e3caa62c,1,0,4655,0.04023
ced7043908,0,1,5955,0.02128
d5e0fe603d,1,1,23901,0.01867
101093d08c,1,1,9771,0.00625
6433cac46d,1,1,3917,0.05074
3b98a77ced,1,1,15174,0.00487
31231e2cd0,1,0,10214,0.03296
526a91b562,0,1,4688,0.07494
2117382349,1,1,8988,0.00497
7670aea719,1,0,1876,-0.00843
b2a057ebe9,0,0,10394,-0.01539
f341bc0549,1,1,6581,0.02281
b6e8920481,1,1,1472,0.10173
71dfcd1680,0,1,11528,0.0172
72c8b1765f,0,0,8134,0.03611
f36ca2f5af,0,1,6229,0.07686
6ad7d4787c,1,0,10615,0.0372
e03bb81df8,1,1,7272,0.00808
2165c506d0,1,1,3719,0.0561
43c6c114d2,1,0,4187,0.04037
d0870b734c,0,1,15164,0.01526
ff1426dc7f,1,0,2768,0.00488
aec024fa84,0,0,1946,-0.00854
6937218ae8,1,0,3587,0.01562
adbd585b0c,0,1,9034,0.00771
0be5de49a3,1,1,12272,0.00207
21e8455143,1,1,4647,0.02491
6511c8555b,0,0,3926,0.03072
f740e4c101,1,1,785,0.06035
d00de26c0f,1,1,12930,0.00202
2722aa7502,1,1,4153,0.05557
b236eeba6e,0,1,7812,0.04176
66f7f95042,1,1,7225,0.02946
57c0e04de1,1,0,12184,0.00743
7d06edc528,1,1,8255,0.01301
e99dc9c5db,1,0,929,0.01743
9b7a1c18d7,1,0,38667,0.0751
fd298f1545,0,1,7245,0.04889
b8752e5d9c,0,0,4945,0.01488
94da5a7972,1,0,12842,0.00875
c9339f6365,1,1,1870,0.04274
0ae4827026,0,1,3134,0.01276
c8cd87efe8,1,1,15044,0.00593
93d7498131,0,1,3316,0.05727
1e1598c205,0,0,2121,0.01834
3c5385c8a1,0,1,2873,0.02814
a8a977063e,1,0,6717,0.05333
e68190f3f7,0,1,19546,0.00239
a74cb426f9,1,0,1198,0.02886
cb521a0224,0,1,12077,0.01733
3e254effa7,1,0,3616,0.03064
86791c97a1,1,1,4614,0.02829
06dfb05a06,0,0,38699,0.00797
a90509f928,0,0,10942,0.00787
7daf9d9659,1,1,18793,0.01384
abaae1b9c6,1,1,5667,0.01716
170a3f21b9,1,1,1751,0.13652
924e8bbf8e,1,1,5981,0.00741
f0034b8e98,0,0,10087,-0.00026
5a12ce60d6,0,1,16810,0.01008
1076de1529,1,0,9632,0.01266
4b3e776451,1,0,5337,0.0285
17dcea211c,1,0,4541,0.01874
51eb4a848c,0,1,21525,0.01152
e4c7a9a6b1,0,0,6837,0.03945
b526b81c8d,0,1,2636,0.03269
1a2b2f75bf,1,0,2453,0.00734
5b638cd481,1,1,10120,0.05074
60841a77fc,0,0,2867,-0.01492
e1ed509355,0,0,9712,0.01089
339e593c05,0,1,6015,0.00102
86ff4e4716,1,1,5151,0.03427
b86def653d,0,1,5155,0.01764
e23865df43,1,1,9289,0.01775
ebfd629bf0,0,1,3363,0.0219
a651aa822e,1,0,4657,0.02056
4f248412f6,1,1,13724,0.01896
48ba05567a,0,0,2003,0.09011
e37472613c,1,0,6180,0.01851
4315feaaa4,0,1,22972,0.00115
6f7959a127,0,0,5161,0.01667
8423f49950,0,1,17200,0.02414
38fc8dd793,0,1,9081,0.03104
bd64ad9677,1,1,16906,0.00838
72211a771a,1,0,24578,0.02196
ba125985a7,0,1,2359,0.00514
623149e403,1,1,6306,0.01029
b3ad75a739,1,1,3201,0.03733
79a8a3406b,0,1,3196,0.10475
b1736b51ab,1,0,12844,0.02214
972c53e77b,0,1,4926,0.05134
f64098c8db,0,1,19955,0.00565
04defb6c6c,0,1,2794,0.02035
f075eb736f,1,1,24145,0.01846
f8ec241c88,1,1,13898,0.01797
c95291bc82,1,0,4582,0.04989
03a21ea558,1,1,3059,-0.00905
84760f38fb,1,1,2202,0.02658
c0b6e416e5,1,0,36190,0.02769
c7ab10917f,0,1,10176,0.01111
3b6ec6947e,1,1,9051,-0.00171
b2247367a3,0,1,4772,0.01362
4dae398845,0,1,4200,0.05001
5d09cbfdca,1,1,6976,0.03995
7bcd8c8a03,1,1,5594,0.05297
d4a1bf4853,1,1,2815,0.06157
77df2922b7,1,0,4245,5e-05
5e44172b73,1,1,10212,0.00425
276abb8320,0,1,25036,0.01253
92071e7dfa,0,0,307,0.0589
6b3705292c,0,1,3262,0.03663
b4f42aa680,1,1,5076,0.02271
223cb782ac,1,0,2309,-0.00749
2cb83c9cdc,0,0,4486,0.04569
2111c50de0,1,1,15915,0.01601
1c0eddc60c,0,1,15914,-0.00302
15af7a7d08,0,0,10491,0.01861
cfe756f44a,0,1,1061,0.0054
e10cea2d11,0,1,22416,0.01145
53882acb01,1,1,9945,0.02184
9a90e40f27,0,1,9591,0.037
b5042bba99,0,0,3459,0.00714
62dd55149c,1,1,8500,0.03802
5a78c4093c,1,1,74634,0.01308
c2feae1ee0,0,0,1073,0.00825
0419b64481,0,0,4455,0.03605
7705095a2f,0,1,1229,0.03976
b141fefdf1,1,1,7294,0.01782
89d82a1711,0,0,5369,0.04119
b78b5e8007,1,0,3525,0.02658
f177ede27e,0,0,1192,0.02955
33771c36d9,1,1,16121,0.01748
6e047dcb57,0,0,3514,0.00472
33c74df2d2,1,1,9579,0.03031
db3d85ec1b,0,1,26664,0.00434
68ada42493,0,1,47466,0.00238
f59736d8d3,1,0,1920,0.01614
1f5819d3d6,0,1,7020,0.02797
3e80d5d74f,0,0,6576,0.05337
046e3dc10b,1,1,25112,0.02124
7c1fa7f8ce,0,1,10141,0.00312
3e09aa37b2,1,1,3240,0.0206
e034b345f0,0,0,11973,0.00059
471617e5cc,1,1,13522,0.00851
8163472534,1,1,6150,0.01795
3ad2d9f4e8,0,1,6045,0.01703
2779a2ea74,0,1,25192,0.00898
66190d249d,1,0,2598,0.00833
f99694b38b,1,1,3022,0.01728
423f3e4438,1,1,18499,0.0071
1ac3ea5d7b,0,1,12502,-0.00128
cb32ff4ef3,0,1,11043,0.04595
2ef72db117,0,0,6105,0.0265
7b00f7e826,1,1,1475,0.11433
63e016f28a,1,1,5244,0.04731
a8f5a6b7d6,0,0,458,0.38158
b68ba013c0,0,1,20717,0.00548
940060d4b7,1,1,5982,0.00769
20ef20c2a9,0,0,3826,0.02985
1576e1678c,0,0,1790,0.109
c8d0eddf34,1,0,6518,0.0148
bde882fcd4,0,0,1748,0.01398
03a8addfeb,1,1,3112,0.07028
65a3a56f69,0,0,8228,0.03531
9d2ee216c0,1,1,9013,0.01319
e06866ca45,1,1,2280,0.10359
a5bda6beb6,0,1,14554,0.0039
d5dbd564f8,0,0,3212,0.05115
664184cadf,0,1,2804,0.04376
1f7413566f,1,0,733,0.0859
be12d8dbde,1,1,11975,0.00592
7f4293428e,0,1,11620,0.01162
dd9c64f0ea,1,0,455,0.06696
2f905ca7d8,0,1,7983,0.00961
d960b5c288,0,0,1684,0.08257
d7430571a0,1,0,11654,0.01519
c49a090737,0,1,7264,0.03334
3c95bb54b5,0,0,2698,-0.00611
ef0250e0d6,0,0,9400,0.03145
8cb5fb537e,1,1,3055,0.03087
37048ce10c,0,0,2453,0.00397
f77557dcf8,1,0,3998,-0.0056
e3b064e5da,1,1,7431,0.03389
be31ef5123,1,0,3373,-0.00098
f143fd4f73,0,1,9597,0.01312
e9ba209b6a,0,1,166,0.03254
f24ffd6ce8,1,1,16398,0.00234
4f9b670985,1,1,3732,-0.00803
cf48d52d9f,1,1,1996,0.05937
e568b708f8,0,0,8136,0.02232
3df9df6010,1,1,8828,0.00476
14d95d11e9,0,0,11260,0.0042
0f1bd39c84,1,0,712,0.06792
3247e1d08b,0,1,12842,0.02265
5941dc53da,1,1,2076,0.13165
39be536e17,1,0,24291,-0.01993
c63c162444,1,0,2858,0.00185
6336f6b69a,0,0,159,0.42304
cf21c63158,1,0,23030,0.01705
0115d182cc,0,1,4410,0.00351
abeb2f4a5e,0,0,7134,0.02246
496bc04c10,1,1,6126,0.01669
7769c6671a,0,1,4274,0.04875
1b6b002a67,0,0,5444,0.02023
6d2809ee1f,0,1,20022,0.0015
07645a8879,0,0,4715,0.07798
7b5fc18743,0,0,3385,0.00619
1f1a0f95d2,0,1,5945,0.0209
23adb186a4,0,1,4926,0.03602
454136eaba,1,0,7303,0.01834
fc0b498d72,1,1,32927,0.00917
1433a319cb,0,0,2403,0.06632
41ff6bcc5d,0,1,5485,0.03221
74d7c644fa,0,0,1244,0.0003
a2c4146fc4,1,1,11720,0.00998
0c95c870f6,0,0,7090,0.06849
bc2a7944ce,0,0,1719,0.0153
e74a171ec3,0,1,21587,0.03837
e0b92bd040,0,0,12603,0.01618
aedb75de26,1,1,1461,-0.00089
ab9310f01d,1,0,9339,0.00388
b11c432c34,0,0,3594,-0.00489
c9d9f10570,1,1,6216,0.01846
5ee658fe5c,0,1,4551,0.0349
af2fc36d90,0,1,2710,0.02895
320875239e,0,1,9427,0.00454
0c134114b9,1,1,2811,0.01304
861949787d,0,0,6497,0.07345
cf7387d0c9,0,0,1208,0.1717
4135c52d40,0,0,194,0.07927
18c550cb24,0,0,2462,0.04964
c2268823eb,1,0,5937,0.02904
4d614700f9,0,0,1724,-0.00395
dcfc554ac7,1,0,925,0.10541
c7a1ddb3ee,0,1,5666,0.04188
03a318ce6f,0,1,4989,-0.00364
0279dea97a,1,1,1919,0.20723
30c94b38d1,0,1,7022,0.01582
2b80c852dc,0,1,19977,-0.01076
4a683eeef6,0,1,34152,0.0402
bb7c7f0f47,1,0,86,0.05475
b237ab26f2,1,1,7202,0.06301
f409abcd2f,1,0,1982,0.07802
cfdc023739,1,0,7762,0.02817
dd4fbdd889,1,0,3669,-0.00612
6180047f01,1,1,16932,0.00942
862a87dc0e,0,1,714,0.06882
3a55714512,0,0,10984,-0.0117
548e9d7a6c,0,1,1988,0.09242
d9c1dc463f,1,1,5113,0.00255
c07a0dc4b1,1,1,9619,0.01958
d48135f9cf,0,1,7583,0.03693
d4dfef1e90,1,1,3909,-0.00818
702d7f9d4c,1,0,4065,0.01892
526c6fe4f6,1,1,7440,0.00991
a3c0f41139,0,1,11994,0.00157
dd91fadc9a,1,0,13598,-0.00247
ec031d7be1,1,0,21345,-0.0003
df6600153d,1,1,31041,0.01047
481298470d,1,0,5470,0.04322
c5d9f9f094,0,0,6676,0.01576
a2c55c2ef3,1,0,8235,0.01716
a1eb19d0b3,0,1,3615,0.09171
3ccd5f71a8,0,1,7451,0.00235
b2c50a36be,1,1,13480,0.0024
9daff58f81,1,1,1832,0.06898
4c0516033c,0,0,624,0.06009
98aa5a6b0a,1,1,11791,0.07838
b851341266,0,1,2268,0.01515
c8a8989493,0,1,11441,0.00916
79300e0f45,1,1,7901,0.03319
fce6b0c23d,0,0,2869,-0.00272
2a82555b16,0,0,2908,-0.00505
d71d6d3332,1,0,4687,0.03918
1ddbcd73f4,1,1,7388,0.00801
ebf51b9248,0,1,3770,-0.00347
8503580db7,0,1,9355,0.03014
44047aa659,0,1,5791,0.02426
6594e7ccf9,1,0,1179,0.00978
1e34a9da46,1,1,3695,0.01562
3126afc48f,1,1,3780,0.07016
6a26670432,1,0,4461,0.01346
4dd6180df7,0,1,5367,0.06063
455f130516,1,1,6603,0.0157
12f842536a,0,1,16746,0.00358
76033af4fc,1,1,8328,0.01998
43d7977e95,0,1,2362,0.06232
7075043b59,1,1,5617,0.02029
e79c018f40,1,1,9383,0.0053
5cbed7b83f,0,0,11746,0.00542
2a55cdbdd0,1,0,8200,0.03265
4cbcddb81e,1,0,2461,0.01241
eb8eb2d18b,0,0,5005,0.05733
9bea7d856b,0,1,24796,0.00552
e519c6c7d8,1,0,752,0.07643
92f21f6c68,1,0,4161,0.02378
97515290c7,1,0,2692,0.03088
537eb08a43,1,1,9676,-0.01773
94d5cff168,1,1,4895,0.01245
ba85c8105e,0,0,6153,0.02809
61b7e49288,0,0,20935,0.01274
7f1891caf0,0,0,2932,-0.01048
291d76c299,1,0,8236,0.044
54730e04f7,0,1,2228,0.09181
db765bf658,1,1,17450,0.04416
a7e4198737,1,0,2601,-0.01455
882f561a44,1,1,3330,0.03972
12af604db4,0,1,2040,0.00814
3a5356aa21,1,1,25386,0.00437
5f2cbd820f,0,0,5494,0.07805
85a3bb35f8,0,1,16571,0.00483
3a1a528d22,1,1,7559,0.00526
b304b8bf23,1,1,4880,0.04445
ccf7568434,0,0,5153,0.01431
2cddeb5e47,0,1,5753,0.023
54a59f486d,0,1,4631,0.00794
6637a704c3,0,0,5337,0.06283
b933b50f73,0,0,3388,0.01857
5ef1e964ea,0,0,2171,-0.01712
66b8932464,1,1,2223,0.10461
ad5d183828,1,1,12974,0.02204
e6913bb8cd,0,0,4268,0.00448
aa34cf9f9e,0,0,471,0.05846
7db9e50aba,1,0,6759,0.03373
94c9a57657,0,1,41553,0.00199
bfb3ba76b5,1,1,5845,0.01735
84f3c55955,0,1,7051,0.03441
a9d9843b75,0,0,9308,0.03114
f876597e3b,1,1,9381,0.03753
4ade32d7c5,1,0,9139,0.01322
583887f9fa,0,1,13482,0.0061
f95957c2bb,1,0,3332,-0.00647
bf6919820a,0,1,29327,0.02241
d76c066544,0,1,4230,0.00803
2598bfb13a,1,1,17049,0.00249
a5ddda1296,1,0,13165,0.01672
355474d40b,0,1,26578,0.00577
5302125f59,1,1,4428,0.04496
6a0aa218da,0,0,501,0.06039
3502140e72,1,1,6648,0.01987
2fa9a11d04,0,0,8003,0.00657
7bd4365d3c,0,1,9744,0.01398
b5f3bc17ca,0,1,6437,0.01903
33f93bee79,0,1,1402,0.00376
c2c1e4beb3,0,1,22888,0.00209
3334c5ffe0,0,1,10745,0.00189
3600733de7,0,0,1173,0.13241
e123f63cc3,1,0,4835,0.05942
2a776c8c78,1,0,6352,0.06387
5b724ed045,0,1,16391,0.00281
964ce5118c,0,0,12926,0.02017
2839e00b17,0,0,6446,0.06546
4d30002038,0,1,8076,0.00627
bca985efce,0,0,2300,0.04293
a0187bac8a,0,1,16191,-0.00211
6dc3743e08,0,1,1686,0.06185
3d8f820bff,0,0,8252,0.05344
d345102f6c,1,1,12555,0.01728
40d1caebe9,1,0,2974,0.01168
b17996d9ef,0,0,5425,0.01793
230970f91b,0,0,2297,0.00749
80be99cd02,0,0,9628,0.0147
713f4fe215,1,1,10005,0.04536
d3fc37275c,1,1,26127,0.03774
c3f2a522c2,1,0,3040,0.02795
867949371e,0,0,5710,0.02123
53bab34483,1,1,13466,0.01325
c8078e510b,0,0,13330,0.01591
387a7f0cd7,1,0,14223,0.00034
81d702c114,0,1,6472,0.01085
5b025afd51,1,1,7614,0.08785
c0ec2d1b32,1,1,9631,0.04558
b70c3f8aac,1,1,17552,0.00907
1e49e697d8,0,0,2663,0.03643
8f749d613d,0,1,7188,-0.00353
36c8ac4a00,0,1,13705,0.00237
9238de5922,0,0,1934,0.04408
1ec18a03b7,1,1,13612,0.01305
8407b7e0ab,1,0,1909,-0.00332
50cbdcdca1,0,1,3826,0.00769
88f9b29fe8,1,1,8169,0.00424
c918eed30b,1,0,3470,0.02541
24e5611fb9,0,0,1785,-0.00252
06ea2c2011,1,1,8744,0.00831
d02bfab421,1,0,7244,0.00803
0a2ff0b6a9,1,0,5773,0.05041
ea5f08b6c7,1,1,14023,0.00522
afd5ced90e,0,1,16642,0.00405
0ceed1cd37,1,0,4986,0.03293
1fe3af126b,0,1,14250,0.01923
885b47cca9,1,1,9447,0.0369
803b194b4f,0,1,9788,0.00483
f13347f5da,0,1,12768,0.00722
bd8e75a330,1,1,7514,0.00911
92ef4265ce,0,0,3366,0.11735
e2f87b15c0,0,1,3831,0.03391
9a2c640902,0,0,2856,0.10405
6623057449,0,1,13900,0.00586
7fc0ec1a9a,1,0,3051,-0.00842
13c40bb7ab,0,1,8944,0.03035
6a48930b3c,0,0,1919,0.03596
1f87b1ff15,0,1,3868,0.00583
c6c5f478db,1,1,2853,0.03148
3d4d8822d9,0,0,210,0.06026
d7db5745c3,1,0,12713,0.00857
81fcf97b9a,0,0,12592,0.00995
b2c8baf5ac,0,1,2514,0.00327
eb7b50981a,0,1,6349,0.05493
4762fb04c5,1,1,11462,0.00605
1927c40106,0,1,14038,-0.00016
430315e8f4,0,1,3207,0.09314
21f89476cc,1,0,16777,0.01003
163e9b58a2,1,1,1615,0.03894
ab20bcc0d4,0,1,5650,0.01052
b0648dd453,0,0,3826,0.02409
aa469e267b,1,1,5863,0.02249
07367c956a,0,1,9703,0.00392
1cf6251d94,0,1,3067,0.00412
55215487d6,0,0,2028,-0.00871
0f5e857bbf,0,0,23216,0.0244
0e94f78569,1,0,3507,0.0529
3be373cc5f,1,1,2949,0.09499
9798cd9b91,1,0,1029,0.06005
51153d354b,1,1,5445,0.0335
ca62c0c0ff,1,0,5200,-0.00753
f84203e27b,0,0,2672,0.14176
3cdfec485c,0,0,17534,0.00345
7cc4b3900d,1,0,5370,-0.01005
0a3a8e539a,0,1,4159,0.01617
47349c6777,1,1,15553,0.01748
98b89a8fc4,1,0,8392,0.05012
457427f925,1,1,1264,0.05079
c800758dcb,0,1,6334,0.04377
6f90c25ccd,0,1,31316,0.0053
e2fac660a6,0,0,731,0.03322
0d667eb0e3,0,0,3687,0.02907
dd6fc8ceac,0,1,13712,0.07327
7fec1c7b36,1,0,746,0.04831
cb97ed39db,0,1,2451,0.01854
8174e895b8,0,1,16312,0.00223
b84a604260,0,0,484,0.0846
c594b383af,0,0,4914,0.06255
6f74aef9d0,1,1,24947,0.02362
86fc5d8cbb,1,1,9272,0.0076
ed0cfe049e,1,0,2783,0.00176
8c8eafcfca,0,0,6476,-0.00087
5659099212,1,1,15912,0.00604
ee246931ed,0,1,4062,0.03749
3ebb2b23f0,1,0,2086,0.03067
0b38d8c9c1,0,1,7845,-0.00738
19c7955258,0,1,3789,0.0376
aae565d08c,1,1,5175,0.03493
ca16a25a61,1,0,150,0.07206
17ff523128,1,0,918,0.09122
c9f2034fb7,1,1,5695,0.00958
08f893d273,1,1,8083,0.01557
80787e82ca,1,1,10369,0.01433
548874a1d0,1,1,10720,0.05633
37a2515f4d,0,0,3916,0.01693
5f9abe2b13,0,0,4358,0.00445
5de7f630ae,0,1,5104,0.01637
ef2f142e6d,0,1,3888,0.01638
6b2e3d3553,0,1,5154,0.04058
fdabdc9bf3,0,1,12451,0.00314
58f304c4af,0,1,1414,-0.00236
b5bc17bcd7,0,1,2932,0.00679
9a28456666,0,0,2233,0.04576
c03a11a140,0,1,5180,0.05637
2ecb4cff8f,0,0,4678,0.02184
3925051ff6,0,0,9136,0.02904
7fdca41273,1,0,5968,0.05511
45f09360ac,0,1,3377,0.00399
8e91dfb859,1,1,1524,0.04879
7f64650e0b,1,0,1601,0.00162
c4202d5c80,0,0,3219,0.02873
2205eed3b9,1,0,6976,0.0489
a87704e33a,0,1,4243,0.04818
f0f8b99aab,1,0,674,0.05971
c329a79a2a,1,0,5496,-0.02022
b4d9011256,0,0,35284,0.00765
bc7aa397a0,0,0,9678,0.02366
58359f0f02,1,1,2672,0.01301
c793b3a5d3,1,1,3273,0.02776
c7b195a35a,0,1,12396,0.03195
f5d033bcf4,1,0,3457,0.01866
82d30c3440,0,0,681,0.05033
1be3c4b79b,1,1,23913,-0.00263
e3eca3f8cd,1,0,9059,0.03019
e0458c5931,1,1,2357,0.13378
75bf2f59e4,0,1,9123,0.00414
09dc728948,1,1,2436,0.12501
ce877b74e3,0,1,1838,0.06671
4c590e932b,0,1,5859,0.0522
d83b612f3d,1,0,9678,0.04635
19971f174a,0,0,2913,0.06634
8c36bb18eb,0,1,4564,-0.01241
b4c465c17b,0,0,25084,0.00305
36995dbd31,0,1,5825,0.03171
5dfca4a05e,0,1,33926,0.0407
01751f00ff,1,0,17741,-0.0033
aa1cce1108,1,1,7289,0.01902
f0e778d7ee,1,0,2647,-0.00308
3318c0bb24,0,1,12393,0.01071
3d243dd8f5,0,1,5015,0.04061
463e614309,0,0,13608,0.03233
713683c47e,1,0,1848,0.02081
fedb011d78,0,0,6714,0.02045
7ce8d438d7,1,1,3489,0.10554
dd9ad54795,0,1,31692,0.02124
0cf0028722,0,0,2079,-0.00787
cc22ed54d0,0,1,1182,0.05152
9b4695f825,1,1,14451,0.01557
e06c256ba0,0,1,25853,0.02015
896802aa9c,1,0,10260,-0.00413
63c52800d5,0,1,11969,0.03841
e8b781feee,0,0,1841,0.00707
e894841734,0,1,1204,-0.00386
85c913030d,0,1,5798,0.0423
ba60d13d96,0,1,9966,0.00496
66895363b4,1,1,19610,0.00554
01a4ff2cfb,0,0,1589,0.08493
4367ca8bd7,1,1,3448,0.06722
2ad87b8e1f,1,1,6409,0.0054
c0dc8905df,0,1,13372,-0.00025
da297ba658,1,0,2225,0.04062
eb919107e6,0,1,7688,0.01403
497b43a866,1,0,998,0.03438
4a6b8d53d3,1,1,10109,0.00434
7d5c1a8f9a,0,1,8173,-0.00174
5b736f2306,1,0,5031,0.03809
cce37a5c85,1,1,11658,0.0117
1a8cdcc28a,0,0,4287,0.02268
2a49ad14d4,1,0,6645,0.03064
4a208c0d77,1,1,7656,0.00586
b5d80bad07,0,1,7613,0.03034
18dee00f20,0,0,17025,-0.00132
1c1839cc59,1,0,7360,0.01915
58e0c0491f,0,1,7477,0.02802
41d60b1d6b,0,1,18606,0.01014
e358c0f2ad,0,0,11916,0.03908
f079dba86c,0,1,4758,0.03939
991a937b9a,1,0,3482,0.06845
a5ca4e43c4,0,1,10507,0.00845
219423da89,0,1,5750,0.00083
667250fb6b,0,0,6639,0.06236
e403107f3c,1,0,3587,0.0691
180b2ee63b,0,1,3244,0.02753
3f62358c05,0,1,10182,-0.00872
ce229542f9,0,1,55350,0.00353
2542e2526a,0,0,2907,0.01997
688ba2a69e,0,1,5150,0.00514
f3e2db49c7,0,1,5119,0.03728
de1c094135,0,0,6698,0.02163
6a591f9c01,0,0,6032,0.0185
a0678b0c09,0,0,9434,0.0315
60a90cdb4b,0,1,822,0.04422
f70d6fa03b,1,1,17398,0.00971
8f2f877c97,1,1,9243,0.02554
b2fe776fc0,0,1,11905,0.02702
48828079c0,1,1,826,0.14009
bfdfd7e4ef,1,1,11930,0.02
51785b9c99,1,1,3670,0.06605
80f262ce32,0,0,6380,0.01069
58a2832e7c,1,0,9428,0.0294
380e0a7eb1,1,1,15734,-0.00708
0a1435b9af,1,1,5627,0.00412
ef725ebc0e,1,1,4139,0.00357
bab78f27e9,0,0,4513,0.04173
9618a0d301,0,0,5207,0.01196
20733e8043,1,0,1524,0.05241
a0c2c71250,1,1,3326,-0.00297
b2af2375b8,0,0,4190,-0.00648
7a1d11fd19,0,0,17886,0.01415
ac0022103d,1,1,8263,0.00887
cc1349d189,1,0,2595,0.03668
3796534289,1,1,18101,0.00452
b21a1b52c3,0,1,6147,0.02056
6df558be60,1,1,30688,0.01056
da64407744,1,1,893,0.02955
da1256ea93,1,1,5407,0.0069
5547ec9c13,1,1,7875,0.00789
d7daf81bd9,0,1,1395,0.0157
73a06ac695,0,0,5302,0.02567
f93d27ea33,1,0,27665,0.01379
e000e978cb,1,1,7829,0.02564
dfe9a60aba,1,0,4162,0.02348
ad76acb433,0,1,17613,0.00267
3e3834a9ca,0,1,4927,0.03944
5c928ee53f,0,1,20090,0.00235
05b6524653,0,1,8981,0.00952
9ce77a675c,0,0,7866,0.00765
f086ec0573,0,0,8949,0.02
e11ee2fda9,0,0,900,0.09562
caab8e7706,1,0,2345,0.01731
d1e3d5e3e5,1,0,2403,0.02791
868eb515b3,1,0,4642,0.04622
58e6b83f7e,0,0,1046,0.14373
18675f3457,0,0,7099,-0.00924
6e59d01039,1,1,23811,0.00906
b46547c3c3,1,0,2141,-0.00091
12ef338881,0,1,1525,0.01251
3be892188a,0,0,5908,-0.00315
9e93be9b20,0,0,1593,0.13002
633515de89,1,1,1108,0.11456
583b01294f,0,0,7006,0.02209
3154babe17,0,1,2929,0.0481
5c99139f23,1,1,5828,0.01221
e6aaf70e7a,0,1,11860,0.02146
a6cb8a2264,1,1,3310,0.06249
09542d50b3,0,1,2373,-0.01045
233d4f1b4b,0,0,865,0.03153
9b99c28cb7,1,0,5904,0.02233
7e52f2e076,1,1,7148,0.02451
e104f8eadb,1,1,7027,0.00426
fc24454f39,0,0,4417,0.0525
a808331add,0,1,18355,0.00243
d34bb8a886,0,0,16889,0.00415
e2d9ae53dd,0,0,2675,-0.01196
f5cd379994,0,1,5153,-0.00533
3b96ca36e9,1,1,10825,0.01022
0102e181d1,0,0,8833,0.00751
e50ce03d70,0,1,18060,0.01055
a39e8c58eb,1,0,1279,0.02194
c7e03e5b5e,1,0,5607,0.04113
f9c3b7b8e8,0,1,4517,0.02472
386c2e18ac,0,1,3430,-0.00212
cd5b0da2c4,1,0,4100,0.06009
03aa2f0945,0,0,1550,-0.01154
67c608b2e9,1,1,5899,0.00179
e095e13685,0,1,4261,0.07263
6469134cf7,1,0,4842,0.01027
239657c18c,0,0,4783,0.0004
ef32523d55,0,0,270,0.04104
89698bb797,0,0,2631,0.00322
846440d34b,0,1,5027,0.00919
9d3dc6f258,1,0,4885,0.01083
adf56be2fc,0,1,6755,0.0447
2b5ac2dc8a,0,0,4948,0.02023
00eab57f0f,0,1,12340,0.01352
3e89698259,1,1,22051,0.00655
5c489b3235,1,0,405,0.52663
dbc2550a3b,0,1,16283,0.00206
d036fb4dce,1,0,10080,0.08169
d9a8b6d2e0,0,1,12651,0.00928
c2a85385d5,1,0,8326,0.02659
d23c55638d,0,1,15780,0.01036
7a17f3a40f,0,1,11622,0.02526
34f70e5401,1,1,8913,0.05113
1380ce89be,1,1,8392,0.00719
1a701eceac,1,1,14290,0.00224
0f8e26f45d,1,0,11677,0.02496
a26e7203c6,0,1,9550,0.03471
e764ea3bb2,0,0,875,0.00409
9103f60117,0,1,11127,0.0068
141ac9f6a4,0,1,9101,0.04064
05a5f1058a,0,1,2156,0.02676
de2ad2c277,1,0,4693,0.02798
4c70244536,0,0,9673,0.01702
7559371215,1,0,5426,0.07612
5de1b9656e,0,1,3513,0.02418
19f82d96dc,0,1,14266,0.00814
ecc674f847,0,1,19751,0.00589
4df63610f3,0,1,7310,0.0238
e57807d269,0,0,8388,0.04818
77dc075449,1,1,10812,0.00748
cfd955f2b4,0,0,1210,0.00675
ec15eed773,1,1,4945,0.0446
25b788c10a,0,1,3031,0.0066
49c73269e2,1,1,12707,0.04562
90187f3e6f,1,1,32356,0.00121
6923a1b412,0,0,1896,-0.00239
7d998fa1a3,1,1,12201,0.01305
1d00edaff0,0,1,1847,0.02713
4d7ac88b14,1,1,2417,0.04458
cec28fab26,1,1,12219,0.02404
ca96e4f1a9,1,1,19909,0.01405
4ac58b6b68,1,0,4475,0.01663
41bb162f71,1,1,13192,0.0099
