CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Country,R_score,F_score,M_score,RFM_score,RFM_Segment
16957,240,2,416.64,208.32,United Kingdom,2,2,2,6,Lost
15011,396,2,416.6,208.3,United Kingdom,2,3,2,7,At-Risk
16355,376,1,416.35,416.35,United Kingdom,2,1,2,5,Lost
16356,198,6,415.87,69.31,United Kingdom,2,4,2,8,At-Risk
12930,79,2,415.8,207.9,United Kingdom,3,2,2,7,At-Risk
12608,405,1,415.79,415.79,United Kingdom,2,2,2,6,Lost
15725,16,1,415.25,415.25,United Kingdom,5,1,2,8,At-Risk
14333,68,1,415.2,415.2,United Kingdom,3,1,2,6,Lost
16752,373,1,415.0,415.0,United Kingdom,2,1,2,5,Lost
13565,20,3,414.8,138.27,United Kingdom,5,3,2,10,Loyal
18278,74,2,414.2,207.1,United Kingdom,3,2,2,7,At-Risk
13002,319,3,414.13,138.04,United Kingdom,2,3,2,7,At-Risk
17052,29,1,413.75,413.75,United Kingdom,4,1,2,7,At-Risk
13669,51,3,413.55,137.85,United Kingdom,4,3,2,9,At-Risk
14082,365,2,413.36,206.68,United Kingdom,2,2,2,6,Lost
17767,16,2,413.05,206.53,United Kingdom,5,2,2,9,At-Risk
17662,662,2,412.92,206.46,United Kingdom,1,2,2,5,Lost
14620,206,2,412.78,206.39,United Kingdom,2,2,2,6,Lost
18050,360,2,412.06,206.03,United Kingdom,2,2,2,6,Lost
13827,58,3,412.05,137.35,United Kingdom,4,3,2,9,At-Risk
16272,117,1,411.7,411.7,United Kingdom,3,1,2,6,Lost
16815,454,2,410.97,205.49,United Kingdom,1,2,2,5,Lost
15960,375,4,410.95,102.74,United Kingdom,2,4,2,8,At-Risk
15099,85,1,410.48,410.48,United Kingdom,3,1,2,6,Lost
17598,382,1,409.98,409.98,United Kingdom,2,1,2,5,Lost
14348,261,1,409.57,409.57,United Kingdom,2,1,2,5,Lost
15225,235,1,409.4,409.4,United Kingdom,2,1,2,5,Lost
16864,435,2,409.25,204.63,United Kingdom,1,2,2,5,Lost
16243,34,2,409.1,204.55,United Kingdom,4,2,2,8,At-Risk
13686,183,3,409.04,136.35,United Kingdom,3,3,2,8,At-Risk
12974,198,2,408.95,204.48,United Kingdom,2,2,2,6,Lost
15446,377,3,406.95,135.65,United Kingdom,2,3,2,7,At-Risk
12353,205,2,406.76,203.38,Bahrain,2,2,2,6,Lost
16632,486,2,406.4,203.2,United Kingdom,1,2,2,5,Lost
17000,397,2,406.3,203.15,United Kingdom,2,3,2,7,At-Risk
15280,173,3,406.22,135.41,United Kingdom,3,3,2,8,At-Risk
15342,130,1,406.09,406.09,United Kingdom,3,1,2,6,Lost
12741,530,2,406.07,203.04,USA,1,3,2,6,Lost
18111,590,1,405.85,405.85,United Kingdom,1,2,2,5,Lost
12922,162,1,405.38,405.38,United Kingdom,3,1,2,6,Lost
13143,585,1,405.1,405.1,United Kingdom,1,2,2,5,Lost
15941,638,1,405.0,405.0,United Kingdom,1,1,2,4,New
13640,612,1,405.0,405.0,United Kingdom,1,1,2,4,New
17379,12,1,404.66,404.66,United Kingdom,5,1,2,8,At-Risk
16319,218,1,404.4,404.4,United Kingdom,2,1,2,5,Lost
16484,174,2,404.3,202.15,United Kingdom,3,2,2,7,At-Risk
12498,22,3,403.7,134.57,Germany,4,3,2,9,At-Risk
14678,580,1,403.39,403.39,United Kingdom,1,2,2,5,Lost
17785,54,3,403.38,134.46,United Kingdom,4,3,2,9,At-Risk
17431,314,1,403.3,403.3,United Kingdom,2,1,2,5,Lost
13530,635,1,402.98,402.98,United Kingdom,1,1,2,4,New
14172,606,3,402.72,134.24,United Kingdom,1,3,2,6,Lost
16315,331,2,402.71,201.36,United Kingdom,2,2,2,6,Lost
15037,377,2,402.51,201.25,United Kingdom,2,2,2,6,Lost
15501,405,2,402.5,201.25,United Kingdom,2,3,2,7,At-Risk
17094,323,2,402.2,201.1,United Kingdom,2,2,2,6,Lost
16998,150,5,402.0,80.4,United Kingdom,3,4,2,9,At-Risk
16893,367,2,401.77,200.88,United Kingdom,2,2,2,6,Lost
18048,204,3,401.73,133.91,United Kingdom,2,3,2,7,At-Risk
14494,26,3,401.46,133.82,United Kingdom,4,3,2,9,At-Risk
14736,486,2,401.08,200.54,United Kingdom,1,2,2,5,Lost
14471,592,2,400.95,200.48,United Kingdom,1,3,2,6,Lost
17403,37,2,400.57,200.29,United Kingdom,4,2,2,8,At-Risk
17168,499,1,400.2,400.2,United Kingdom,1,2,2,5,Lost
14358,390,2,400.06,200.03,United Kingdom,2,3,2,7,At-Risk
18164,38,1,399.65,399.65,United Kingdom,4,1,2,7,At-Risk
16538,542,3,399.62,133.21,United Kingdom,1,3,2,6,Lost
13252,395,2,399.3,199.65,United Kingdom,2,3,2,7,At-Risk
15522,33,2,398.84,199.42,United Kingdom,4,2,2,8,At-Risk
17830,2,3,398.7,132.9,United Kingdom,5,3,2,10,Loyal
12508,27,2,398.27,199.14,France,4,2,2,8,At-Risk
15577,152,5,397.98,79.6,United Kingdom,3,4,2,9,At-Risk
13352,61,1,397.98,397.98,United Kingdom,3,1,2,6,Lost
15429,27,2,397.35,198.68,United Kingdom,4,2,2,8,At-Risk
17789,282,2,397.15,198.58,United Kingdom,2,2,2,6,Lost
12824,60,1,397.12,397.12,United Kingdom,3,1,2,6,Lost
13673,19,2,396.92,198.46,United Kingdom,5,2,2,9,At-Risk
17486,262,1,396.87,396.87,United Kingdom,2,1,2,5,Lost
13597,401,2,396.71,198.36,United Kingdom,2,3,2,7,At-Risk
15883,3,2,396.48,198.24,United Kingdom,5,2,2,9,At-Risk
17918,501,3,396.39,132.13,United Kingdom,1,3,2,6,Lost
18067,41,1,396.33,396.33,United Kingdom,4,1,2,7,At-Risk
13879,646,1,395.5,395.5,United Kingdom,1,1,2,4,New
17286,22,3,395.48,131.83,United Kingdom,4,3,2,9,At-Risk
13083,5,3,395.43,131.81,United Kingdom,5,3,2,10,Loyal
17617,559,1,395.33,395.33,United Kingdom,1,2,2,5,Lost
12677,556,2,395.1,197.55,France,1,3,2,6,Lost
16207,26,1,394.38,394.38,United Kingdom,4,1,2,7,At-Risk
15386,187,1,394.14,394.14,United Kingdom,3,1,2,6,Lost
12499,561,1,393.72,393.72,Germany,1,2,2,5,Lost
17300,391,2,393.64,196.82,United Kingdom,2,3,2,7,At-Risk
15345,46,1,393.54,393.54,United Kingdom,4,1,2,7,At-Risk
15437,263,2,393.45,196.73,United Kingdom,2,2,2,6,Lost
16868,395,3,393.39,131.13,United Kingdom,2,3,2,7,At-Risk
13584,307,3,392.45,130.82,United Kingdom,2,3,2,7,At-Risk
17563,579,2,392.38,196.19,United Kingdom,1,3,2,6,Lost
16827,394,5,392.13,78.43,United Kingdom,2,4,2,8,At-Risk
16783,437,1,391.95,391.95,United Kingdom,1,2,2,5,Lost
13966,436,1,390.86,390.86,United Kingdom,1,2,2,5,Lost
14072,667,1,390.85,390.85,United Kingdom,1,1,2,4,New
14706,619,1,390.69,390.69,United Kingdom,1,1,2,4,New
17753,465,4,390.56,97.64,United Kingdom,1,4,2,7,At-Risk
17614,58,1,390.07,390.07,United Kingdom,4,1,2,7,At-Risk
14197,411,1,390.05,390.05,United Kingdom,1,2,2,5,Lost
17936,6,1,389.84,389.84,United Kingdom,5,1,2,8,At-Risk
17116,649,1,389.78,389.78,United Kingdom,1,1,2,4,New
18024,153,2,389.78,194.89,United Kingdom,3,2,2,7,At-Risk
14752,44,1,389.64,389.64,United Kingdom,4,1,2,7,At-Risk
13345,288,1,389.5,389.5,United Kingdom,2,1,2,5,Lost
17479,633,1,389.26,389.26,United Kingdom,1,1,2,4,New
12690,206,1,389.01,389.01,France,2,1,2,5,Lost
17595,13,2,388.79,194.4,United Kingdom,5,2,2,9,At-Risk
18227,218,2,388.75,194.38,United Kingdom,2,2,2,6,Lost
15592,47,1,388.58,388.58,United Kingdom,4,1,2,7,At-Risk
13896,626,1,388.55,388.55,United Kingdom,1,1,2,4,New
13899,17,2,388.52,194.26,United Kingdom,5,2,2,9,At-Risk
17357,25,2,388.14,194.07,United Kingdom,4,2,2,8,At-Risk
17771,57,4,387.41,96.85,United Kingdom,4,3,2,9,At-Risk
16148,297,2,386.62,193.31,United Kingdom,2,2,2,6,Lost
14779,281,3,386.15,128.72,United Kingdom,2,3,2,7,At-Risk
16492,541,1,385.56,385.56,United Kingdom,1,2,2,5,Lost
12973,414,1,385.55,385.55,United Kingdom,1,2,2,5,Lost
12889,382,4,385.46,96.37,United Kingdom,2,4,2,8,At-Risk
12829,337,3,385.3,128.43,United Kingdom,2,3,2,7,At-Risk
17804,377,3,385.23,128.41,United Kingdom,2,3,2,7,At-Risk
14826,582,2,385.2,192.6,United Kingdom,1,3,2,6,Lost
17711,11,2,385.1,192.55,United Kingdom,5,2,2,9,At-Risk
17772,11,3,384.77,128.26,United Kingdom,5,3,2,10,Loyal
17171,290,2,384.59,192.3,United Kingdom,2,2,2,6,Lost
17250,4,2,384.52,192.26,United Kingdom,5,2,2,9,At-Risk
16433,29,2,384.52,192.26,United Kingdom,4,2,2,8,At-Risk
17012,726,1,384.16,384.16,United Kingdom,1,1,2,4,New
16982,61,1,384.06,384.06,United Kingdom,3,1,2,6,Lost
14598,45,2,384.04,192.02,United Kingdom,4,2,2,8,At-Risk
15155,384,1,383.97,383.97,United Kingdom,2,1,2,5,Lost
13792,67,3,383.95,127.98,United Kingdom,3,3,2,8,At-Risk
12515,354,1,383.7,383.7,Italy,2,1,2,5,Lost
15440,55,3,383.68,127.89,United Kingdom,4,3,2,9,At-Risk
12547,198,3,383.58,127.86,Spain,2,3,2,7,At-Risk
12832,33,2,383.03,191.52,United Kingdom,4,2,2,8,At-Risk
13817,30,2,382.98,191.49,Germany,4,2,2,8,At-Risk
14767,475,1,382.81,382.81,United Kingdom,1,2,2,5,Lost
17568,634,1,382.79,382.79,United Kingdom,1,1,2,4,New
16988,6,2,382.67,191.34,United Kingdom,5,2,2,9,At-Risk
13997,520,3,382.31,127.44,United Kingdom,1,3,2,6,Lost
13657,11,2,382.14,191.07,United Kingdom,5,2,2,9,At-Risk
14908,75,2,381.9,190.95,United Kingdom,3,2,2,7,At-Risk
16304,695,1,381.66,381.66,United Kingdom,1,1,2,4,New
15090,309,1,381.32,381.32,United Kingdom,2,1,2,5,Lost
17393,411,2,381.15,190.58,United Kingdom,2,3,2,7,At-Risk
17903,395,1,381.09,381.09,United Kingdom,2,1,2,5,Lost
12796,629,1,381.0,381.0,Netherlands,1,1,2,4,New
17573,30,3,380.6,126.87,United Kingdom,4,3,2,9,At-Risk
16930,27,3,380.55,126.85,United Kingdom,4,3,2,9,At-Risk
14731,48,3,380.02,126.67,United Kingdom,4,3,2,9,At-Risk
16577,667,1,380.0,380.0,United Kingdom,1,1,2,4,New
17783,73,3,379.91,126.64,United Kingdom,3,3,2,8,At-Risk
14200,618,1,379.2,379.2,United Kingdom,1,1,2,4,New
18162,733,1,379.16,379.16,United Kingdom,1,1,2,4,New
16909,73,1,379.14,379.14,United Kingdom,3,1,2,6,Lost
13372,90,1,378.64,378.64,United Kingdom,3,1,2,6,Lost
17078,37,2,378.2,189.1,United Kingdom,4,2,2,8,At-Risk
12651,335,4,377.75,94.44,France,2,4,2,8,At-Risk
12941,725,1,377.49,377.49,United Kingdom,1,1,2,4,New
17736,10,3,377.44,125.81,United Kingdom,5,3,2,10,Loyal
17717,422,1,376.92,376.92,United Kingdom,1,2,2,5,Lost
16544,520,4,376.7,94.18,United Kingdom,1,4,2,7,At-Risk
17489,59,2,376.64,188.32,United Kingdom,4,2,2,8,At-Risk
14353,216,3,376.5,125.5,United Kingdom,2,3,2,7,At-Risk
14531,480,1,376.34,376.34,United Kingdom,1,2,2,5,Lost
13688,636,1,375.5,375.5,United Kingdom,1,1,2,4,New
17912,311,6,375.5,62.58,United Kingdom,2,4,2,8,At-Risk
14448,10,2,375.35,187.68,United Kingdom,5,2,2,9,At-Risk
14294,408,1,375.34,375.34,United Kingdom,2,2,2,6,Lost
17810,669,2,374.81,187.4,United Kingdom,1,2,2,5,Lost
14067,64,2,374.7,187.35,United Kingdom,3,2,2,7,At-Risk
13545,391,2,374.64,187.32,United Kingdom,2,3,2,7,At-Risk
13351,67,1,373.94,373.94,United Kingdom,3,1,2,6,Lost
13283,60,4,373.36,93.34,United Kingdom,3,3,2,8,At-Risk
17437,530,1,373.17,373.17,United Kingdom,1,2,2,5,Lost
15337,412,1,373.02,373.02,United Kingdom,1,2,2,5,Lost
13197,610,1,373.01,373.01,United Kingdom,1,1,2,4,New
14981,247,2,372.92,186.46,United Kingdom,2,2,2,6,Lost
12895,43,2,372.8,186.4,United Kingdom,4,2,2,8,At-Risk
12544,37,1,372.7,372.7,Spain,4,1,2,7,At-Risk
15989,376,2,372.51,186.26,United Kingdom,2,2,2,6,Lost
12981,30,2,372.22,186.11,United Kingdom,4,2,2,8,At-Risk
13164,570,2,372.2,186.1,United Kingdom,1,3,2,6,Lost
17245,205,2,371.63,185.82,United Kingdom,2,2,2,6,Lost
18155,76,3,371.62,123.87,United Kingdom,3,3,2,8,At-Risk
15472,114,1,371.56,371.56,United Kingdom,3,1,2,6,Lost
14950,20,1,371.2,371.2,United Kingdom,4,1,2,7,At-Risk
15975,85,1,371.01,371.01,United Kingdom,3,1,2,6,Lost
15063,214,1,370.8,370.8,United Kingdom,2,1,2,5,Lost
15765,667,1,370.63,370.63,United Kingdom,1,1,2,4,New
14168,421,2,370.45,185.23,United Kingdom,1,3,2,6,Lost
15458,26,2,370.44,185.22,United Kingdom,4,2,2,8,At-Risk
17792,468,2,370.05,185.03,United Kingdom,1,2,2,5,Lost
16758,66,1,369.34,369.34,United Kingdom,3,1,2,6,Lost
14888,208,1,369.2,369.2,United Kingdom,2,1,2,5,Lost
15477,650,1,368.4,368.4,United Kingdom,1,1,2,4,New
16448,199,2,367.87,183.94,United Kingdom,2,2,2,6,Lost
14018,646,1,367.15,367.15,United Kingdom,1,1,2,4,New
13187,338,4,367.01,91.75,United Kingdom,2,4,2,8,At-Risk
14962,271,4,366.91,91.73,United Kingdom,2,3,2,7,At-Risk
14244,661,1,366.42,366.42,United Kingdom,1,1,2,4,New
12899,414,1,366.4,366.4,United Kingdom,1,2,2,5,Lost
17911,10,1,366.23,366.23,United Kingdom,5,1,2,8,At-Risk
16974,523,2,365.5,182.75,United Kingdom,1,3,2,6,Lost
15029,620,1,365.1,365.1,United Kingdom,1,1,2,4,New
17536,178,3,364.83,121.61,United Kingdom,3,3,2,8,At-Risk
14886,253,1,364.8,364.8,United Kingdom,2,1,2,5,Lost
15949,17,2,364.72,182.36,United Kingdom,5,2,2,9,At-Risk
15343,88,1,364.5,364.5,United Kingdom,3,1,2,6,Lost
14528,38,1,364.22,364.22,United Kingdom,4,1,2,7,At-Risk
16509,297,1,363.7,363.7,United Kingdom,2,1,2,5,Lost
14253,494,2,363.4,181.7,United Kingdom,1,2,2,5,Lost
16078,284,2,362.99,181.5,United Kingdom,2,2,2,6,Lost
16378,248,3,362.95,120.98,United Kingdom,2,3,2,7,At-Risk
13962,22,3,362.8,120.93,United Kingdom,4,3,2,9,At-Risk
14840,268,2,362.71,181.36,United Kingdom,2,2,2,6,Lost
14122,407,3,362.42,120.81,United Kingdom,2,3,2,7,At-Risk
17339,95,3,362.36,120.79,United Kingdom,3,3,2,8,At-Risk
18119,368,1,362.24,362.24,United Kingdom,2,1,2,5,Lost
16052,55,1,362.06,362.06,United Kingdom,4,1,2,7,At-Risk
16259,411,3,361.94,120.65,United Kingdom,1,3,2,6,Lost
13844,12,1,361.62,361.62,United Kingdom,5,1,2,8,At-Risk
16305,139,1,361.22,361.22,United Kingdom,3,1,2,6,Lost
18091,594,1,360.85,360.85,United Kingdom,1,1,2,4,New
13274,410,1,360.85,360.85,United Kingdom,2,2,2,6,Lost
17945,697,3,360.35,120.12,United Kingdom,1,3,2,6,Lost
18208,566,1,360.08,360.08,United Kingdom,1,2,2,5,Lost
15008,481,2,360.0,180.0,United Kingdom,1,2,2,5,Lost
13298,2,1,360.0,360.0,United Kingdom,5,1,2,8,At-Risk
13181,382,1,359.69,359.69,United Kingdom,2,1,2,5,Lost
17660,142,2,359.47,179.74,United Kingdom,3,2,2,7,At-Risk
14926,382,2,359.4,179.7,United Kingdom,2,3,2,7,At-Risk
14919,540,1,359.35,359.35,United Kingdom,1,2,2,5,Lost
15120,134,1,358.82,358.82,United Kingdom,3,1,2,6,Lost
15863,26,5,358.7,71.74,United Kingdom,4,4,2,10,Loyal
18003,377,1,358.61,358.61,United Kingdom,2,1,2,5,Lost
17948,148,1,358.56,358.56,United Kingdom,3,1,2,6,Lost
16856,15,3,358.49,119.5,United Kingdom,5,3,2,10,Loyal
17748,528,1,358.15,358.15,United Kingdom,1,2,2,5,Lost
13228,82,1,358.0,358.0,United Kingdom,3,1,2,6,Lost
16606,405,2,357.66,178.83,United Kingdom,2,3,2,7,At-Risk
15595,488,1,357.6,357.6,United Kingdom,1,2,2,5,Lost
12495,641,1,357.4,357.4,Sweden,1,1,2,4,New
17967,372,2,357.29,178.65,United Kingdom,2,2,2,6,Lost
16971,39,1,357.21,357.21,United Kingdom,4,1,2,7,At-Risk
18040,20,2,357.2,178.6,United Kingdom,4,2,2,8,At-Risk
18273,3,4,357.0,89.25,United Kingdom,5,3,2,10,Loyal
13234,673,2,356.95,178.47,United Kingdom,1,2,2,5,Lost
14500,89,3,356.85,118.95,United Kingdom,3,3,2,8,At-Risk
17200,388,4,356.71,89.18,United Kingdom,2,4,2,8,At-Risk
15840,59,2,355.56,177.78,United Kingdom,4,2,2,8,At-Risk
12617,30,1,355.53,355.53,France,4,1,2,7,At-Risk
12996,376,1,355.5,355.5,United Kingdom,2,1,2,5,Lost
16920,412,1,355.45,355.45,United Kingdom,1,2,2,5,Lost
14268,471,1,354.85,354.85,United Kingdom,1,2,2,5,Lost
15986,31,2,354.42,177.21,United Kingdom,4,2,2,8,At-Risk
12888,215,2,354.12,177.06,United Kingdom,2,2,2,6,Lost
12845,268,4,354.09,88.52,United Kingdom,2,3,2,7,At-Risk
17252,117,2,353.86,176.93,United Kingdom,3,2,2,7,At-Risk
12715,107,1,353.86,353.86,Sweden,3,1,2,6,Lost
16323,197,2,353.66,176.83,United Kingdom,2,2,2,6,Lost
13210,94,1,353.48,353.48,United Kingdom,3,1,2,6,Lost
13343,178,1,353.43,353.43,United Kingdom,3,1,2,6,Lost
14804,9,1,353.27,353.27,United Kingdom,5,1,2,8,At-Risk
16382,409,2,353.1,176.55,United Kingdom,2,3,2,7,At-Risk
16690,73,4,353.03,88.26,United Kingdom,3,3,2,8,At-Risk
17780,668,3,352.91,117.64,United Kingdom,1,3,2,6,Lost
17196,428,1,352.9,352.9,United Kingdom,1,2,2,5,Lost
13765,654,1,352.82,352.82,United Kingdom,1,1,2,4,New
16857,443,1,352.8,352.8,United Kingdom,1,2,2,5,Lost
15334,157,3,351.67,117.22,United Kingdom,3,3,2,8,At-Risk
12566,87,1,351.65,351.65,Germany,3,1,2,6,Lost
16192,736,1,351.3,351.3,United Kingdom,1,1,2,4,New
13923,54,1,351.13,351.13,United Kingdom,4,1,2,7,At-Risk
16263,424,1,351.01,351.01,United Kingdom,1,2,2,5,Lost
14252,382,1,350.99,350.99,United Kingdom,2,1,2,5,Lost
13332,15,1,350.9,350.9,United Kingdom,5,1,2,8,At-Risk
13281,440,1,350.85,350.85,United Kingdom,1,2,2,5,Lost
17835,3,3,350.64,116.88,United Kingdom,5,3,2,10,Loyal
17795,180,2,350.39,175.2,United Kingdom,3,2,2,7,At-Risk
16476,432,1,350.35,350.35,United Kingdom,1,2,2,5,Lost
12532,31,1,349.83,349.83,France,4,1,2,7,At-Risk
13670,76,1,349.7,349.7,United Kingdom,3,1,2,6,Lost
13887,205,1,349.55,349.55,United Kingdom,2,1,2,5,Lost
13550,384,1,349.51,349.51,United Kingdom,2,1,2,5,Lost
18090,422,1,349.4,349.4,United Kingdom,1,2,2,5,Lost
18250,311,1,349.27,349.27,United Kingdom,2,1,2,5,Lost
14545,675,1,349.25,349.25,United Kingdom,1,1,2,4,New
13790,5,1,348.8,348.8,United Kingdom,5,1,2,8,At-Risk
17577,646,2,348.75,174.37,United Kingdom,1,2,2,5,Lost
15282,571,1,348.59,348.59,United Kingdom,1,2,2,5,Lost
12760,456,1,347.8,347.8,Netherlands,1,2,2,5,Lost
17668,2,2,347.75,173.88,United Kingdom,5,2,2,9,At-Risk
15085,730,1,347.54,347.54,United Kingdom,1,1,2,4,New
16006,212,2,347.17,173.58,United Kingdom,2,2,2,6,Lost
12441,367,1,347.1,347.1,France,2,1,2,5,Lost
13062,192,1,346.98,346.98,United Kingdom,2,1,2,5,Lost
12411,410,1,346.9,346.9,Australia,2,2,2,6,Lost
16423,25,1,346.12,346.12,United Kingdom,4,1,2,7,At-Risk
15781,26,3,345.46,115.15,United Kingdom,4,3,2,9,At-Risk
14724,591,1,345.25,345.25,United Kingdom,1,2,2,5,Lost
13774,82,1,345.0,345.0,United Kingdom,3,1,2,6,Lost
14633,267,1,344.9,344.9,United Kingdom,2,1,2,5,Lost
18199,684,1,344.75,344.75,United Kingdom,1,1,2,4,New
15519,384,2,344.61,172.31,United Kingdom,2,3,2,7,At-Risk
17569,333,1,344.14,344.14,United Kingdom,2,1,2,5,Lost
13068,11,2,344.0,172.0,United Kingdom,5,2,2,9,At-Risk
16990,219,2,344.0,172.0,United Kingdom,2,2,2,6,Lost
15047,270,1,343.62,343.62,United Kingdom,2,1,2,5,Lost
15520,2,1,343.5,343.5,United Kingdom,5,1,2,8,At-Risk
18081,37,3,343.45,114.48,United Kingdom,4,3,2,9,At-Risk
13519,79,2,343.21,171.61,United Kingdom,3,2,2,7,At-Risk
18047,382,2,342.69,171.34,United Kingdom,2,3,2,7,At-Risk
16851,5,3,342.45,114.15,United Kingdom,5,3,2,10,Loyal
14989,662,1,342.4,342.4,United Kingdom,1,1,2,4,New
17833,724,1,342.36,342.36,United Kingdom,1,1,2,4,New
17542,270,3,341.7,113.9,United Kingdom,2,3,2,7,At-Risk
16826,52,1,341.7,341.7,United Kingdom,4,1,2,7,At-Risk
16585,594,2,341.59,170.8,United Kingdom,1,3,2,6,Lost
13347,71,1,341.36,341.36,United Kingdom,3,1,2,6,Lost
17917,46,3,341.28,113.76,United Kingdom,4,3,2,9,At-Risk
17928,46,3,341.24,113.75,United Kingdom,4,3,2,9,At-Risk
16044,436,1,340.84,340.84,United Kingdom,1,2,2,5,Lost
15818,589,1,340.5,340.5,United Kingdom,1,2,2,5,Lost
12900,423,1,340.33,340.33,United Kingdom,1,2,2,5,Lost
12698,591,1,339.75,339.75,Germany,1,2,2,5,Lost
13737,201,1,339.6,339.6,United Kingdom,2,1,2,5,Lost
14203,398,1,339.34,339.34,United Kingdom,2,2,2,6,Lost
17697,237,1,338.95,338.95,United Kingdom,2,1,2,5,Lost
17839,43,1,338.8,338.8,United Kingdom,4,1,2,7,At-Risk
14630,485,1,338.65,338.65,United Kingdom,1,2,2,5,Lost
17776,387,2,338.56,169.28,United Kingdom,2,3,2,7,At-Risk
14799,52,2,338.15,169.08,United Kingdom,4,2,2,8,At-Risk
17296,731,1,338.13,338.13,United Kingdom,1,1,2,4,New
12869,682,1,337.67,337.67,United Kingdom,1,1,2,4,New
15942,134,1,337.44,337.44,United Kingdom,3,1,2,6,Lost
12780,599,1,337.4,337.4,Netherlands,1,1,2,4,New
13930,58,2,337.34,168.67,United Kingdom,4,2,2,8,At-Risk
18269,367,1,337.2,337.2,United Kingdom,2,1,2,5,Lost
17973,52,1,337.04,337.04,United Kingdom,4,1,2,7,At-Risk
17488,642,1,336.5,336.5,United Kingdom,1,1,2,4,New
17914,4,1,336.43,336.43,United Kingdom,5,1,2,8,At-Risk
15619,11,1,336.4,336.4,United Kingdom,5,1,2,8,At-Risk
13482,233,2,336.09,168.05,United Kingdom,2,2,2,6,Lost
16273,649,2,336.04,168.02,United Kingdom,1,2,2,5,Lost
14196,107,1,335.52,335.52,United Kingdom,3,1,2,6,Lost
16063,261,1,335.32,335.32,United Kingdom,2,1,2,5,Lost
14094,440,1,335.22,335.22,United Kingdom,1,2,2,5,Lost
12489,337,1,334.93,334.93,France,2,1,2,5,Lost
17821,407,1,334.62,334.62,United Kingdom,2,2,2,6,Lost
12350,311,1,334.4,334.4,Norway,2,1,2,5,Lost
17607,377,1,333.81,333.81,United Kingdom,2,1,2,5,Lost
13216,268,1,333.74,333.74,United Kingdom,2,1,2,5,Lost
14241,184,2,333.7,166.85,United Kingdom,3,2,2,7,At-Risk
14957,254,2,333.29,166.65,United Kingdom,2,2,2,6,Lost
16234,477,3,333.18,111.06,United Kingdom,1,3,2,6,Lost
14137,696,1,332.7,332.7,United Kingdom,1,1,2,4,New
13904,38,2,332.64,166.32,United Kingdom,4,2,2,8,At-Risk
16850,334,1,332.41,332.41,United Kingdom,2,1,2,5,Lost
16803,66,1,332.3,332.3,United Kingdom,3,1,2,6,Lost
16452,631,2,332.17,166.08,United Kingdom,1,3,2,6,Lost
17647,66,3,331.66,110.55,United Kingdom,3,3,2,8,At-Risk
15512,156,4,331.58,82.9,United Kingdom,3,3,2,8,At-Risk
17435,412,1,331.35,331.35,United Kingdom,1,2,2,5,Lost
16030,310,1,331.24,331.24,United Kingdom,2,1,2,5,Lost
13981,416,1,331.14,331.14,United Kingdom,1,2,2,5,Lost
16478,26,3,331.0,110.33,United Kingdom,4,3,2,9,At-Risk
15878,562,2,330.77,165.39,United Kingdom,1,3,2,6,Lost
17309,96,3,330.59,110.2,United Kingdom,3,3,2,8,At-Risk
14517,34,2,330.45,165.23,United Kingdom,4,2,2,8,At-Risk
17301,22,2,330.43,165.22,United Kingdom,4,2,2,8,At-Risk
12807,384,1,330.35,330.35,Sweden,2,1,2,5,Lost
13010,375,2,330.12,165.06,United Kingdom,2,2,2,6,Lost
15130,170,1,330.11,330.11,United Kingdom,3,1,2,6,Lost
12850,446,1,330.0,330.0,United Kingdom,1,2,2,5,Lost
18186,723,1,329.58,329.58,United Kingdom,1,1,2,4,New
17518,426,2,329.42,164.71,United Kingdom,1,3,2,6,Lost
16436,669,3,329.34,109.78,United Kingdom,1,3,2,6,Lost
17154,76,1,329.34,329.34,United Kingdom,3,1,2,6,Lost
15153,32,1,329.25,329.25,United Kingdom,4,1,2,7,At-Risk
15979,603,1,329.22,329.22,United Kingdom,1,1,2,4,New
16286,478,2,328.95,164.48,United Kingdom,1,2,2,5,Lost
14012,278,1,328.8,328.8,United Kingdom,2,1,2,5,Lost
16855,24,2,328.4,164.2,United Kingdom,4,2,2,8,At-Risk
15213,319,2,328.35,164.18,United Kingdom,2,2,2,6,Lost
14747,250,1,328.2,328.2,United Kingdom,2,1,2,5,Lost
16318,36,1,328.15,328.15,United Kingdom,4,1,2,7,At-Risk
15709,284,2,327.85,163.93,United Kingdom,2,2,2,6,Lost
15735,422,1,327.68,327.68,United Kingdom,1,2,2,5,Lost
13498,731,1,327.38,327.38,United Kingdom,1,1,2,4,New
12804,466,2,327.02,163.51,Netherlands,1,2,2,5,Lost
16322,2,2,326.75,163.38,United Kingdom,5,2,2,9,At-Risk
12460,457,1,326.65,326.65,Belgium,1,2,2,5,Lost
14070,685,1,326.55,326.55,United Kingdom,1,1,2,4,New
13646,400,2,326.25,163.12,United Kingdom,2,3,2,7,At-Risk
17843,304,2,326.23,163.12,United Kingdom,2,2,2,6,Lost
17439,656,1,325.74,325.74,United Kingdom,1,1,2,4,New
13661,604,1,325.24,325.24,United Kingdom,1,1,2,4,New
15670,297,2,325.2,162.6,United Kingdom,2,2,2,6,Lost
13801,67,1,324.8,324.8,United Kingdom,3,1,2,6,Lost
