CustomerID,recency_days,frequency,monetary,monetary_tier,churn_segment
14097,482,2,422.86,Q2_MidLow,Lost
13374,415,2,422.8,Q2_MidLow,Lost
16137,681,1,422.7,Q2_MidLow,Lost
17601,240,2,421.48,Q2_MidLow,Lapsed
13574,412,1,421.25,Q2_MidLow,Lost
15894,254,2,420.29,Q2_MidLow,Lapsed
15711,557,2,420.25,Q2_MidLow,Lost
18128,538,1,420.04,Q2_MidLow,Lost
13672,302,3,419.92,Q2_MidLow,Lapsed
13442,668,3,419.87,Q2_MidLow,Lost
13096,395,1,419.7,Q2_MidLow,Lost
15262,324,3,418.82,Q2_MidLow,Lapsed
12593,109,3,418.1,Q2_MidLow,At-Risk
13073,412,2,418.08,Q2_MidLow,Lost
15968,389,1,418.05,Q2_MidLow,Lost
17701,253,1,417.95,Q2_MidLow,Lapsed
17855,373,1,417.94,Q2_MidLow,Lost
16832,185,5,417.61,Q2_MidLow,Lapsed
14762,264,2,417.57,Q2_MidLow,Lapsed
12833,146,1,417.38,Q2_MidLow,At-Risk
17258,397,2,417.3,Q2_MidLow,Lost
16816,104,4,417.06,Q2_MidLow,At-Risk
15935,240,2,416.86,Q2_MidLow,Lapsed
16957,240,2,416.64,Q2_MidLow,Lapsed
15011,396,2,416.6,Q2_MidLow,Lost
16355,376,1,416.35,Q2_MidLow,Lost
16356,198,6,415.87,Q2_MidLow,Lapsed
12608,405,1,415.79,Q2_MidLow,Lost
16752,373,1,415.0,Q2_MidLow,Lost
13002,319,3,414.13,Q2_MidLow,Lapsed
14082,365,2,413.36,Q2_MidLow,Lapsed
17662,662,2,412.92,Q2_MidLow,Lost
14620,206,2,412.78,Q2_MidLow,Lapsed
18050,360,2,412.06,Q2_MidLow,Lapsed
16272,117,1,411.7,Q2_MidLow,At-Risk
16815,454,2,410.97,Q2_MidLow,Lost
15960,375,4,410.95,Q2_MidLow,Lost
17598,382,1,409.98,Q2_MidLow,Lost
14348,261,1,409.57,Q2_MidLow,Lapsed
15225,235,1,409.4,Q2_MidLow,Lapsed
16864,435,2,409.25,Q2_MidLow,Lost
13686,183,3,409.04,Q2_MidLow,Lapsed
12974,198,2,408.95,Q2_MidLow,Lapsed
15446,377,3,406.95,Q2_MidLow,Lost
12353,205,2,406.76,Q2_MidLow,Lapsed
16632,486,2,406.4,Q2_MidLow,Lost
17000,397,2,406.3,Q2_MidLow,Lost
15280,173,3,406.22,Q2_MidLow,At-Risk
15342,130,1,406.09,Q2_MidLow,At-Risk
12741,530,2,406.07,Q2_MidLow,Lost
18111,590,1,405.85,Q2_MidLow,Lost
12922,162,1,405.38,Q2_MidLow,At-Risk
13143,585,1,405.1,Q2_MidLow,Lost
15941,638,1,405.0,Q2_MidLow,Lost
13640,612,1,405.0,Q2_MidLow,Lost
16319,218,1,404.4,Q2_MidLow,Lapsed
16484,174,2,404.3,Q2_MidLow,At-Risk
14678,580,1,403.39,Q2_MidLow,Lost
17431,314,1,403.3,Q2_MidLow,Lapsed
13530,635,1,402.98,Q2_MidLow,Lost
14172,606,3,402.72,Q2_MidLow,Lost
16315,331,2,402.71,Q2_MidLow,Lapsed
15037,377,2,402.51,Q2_MidLow,Lost
15501,405,2,402.5,Q2_MidLow,Lost
17094,323,2,402.2,Q2_MidLow,Lapsed
16998,150,5,402.0,Q2_MidLow,At-Risk
16893,367,2,401.77,Q2_MidLow,Lost
18048,204,3,401.73,Q2_MidLow,Lapsed
14736,486,2,401.08,Q2_MidLow,Lost
14471,592,2,400.95,Q2_MidLow,Lost
17168,499,1,400.2,Q2_MidLow,Lost
14358,390,2,400.06,Q2_MidLow,Lost
16538,542,3,399.62,Q2_MidLow,Lost
13252,395,2,399.3,Q2_MidLow,Lost
15577,152,5,397.98,Q2_MidLow,At-Risk
17789,282,2,397.15,Q2_MidLow,Lapsed
17486,262,1,396.87,Q2_MidLow,Lapsed
13597,401,2,396.71,Q2_MidLow,Lost
17918,501,3,396.39,Q2_MidLow,Lost
13879,646,1,395.5,Q2_MidLow,Lost
17617,559,1,395.33,Q2_MidLow,Lost
12677,556,2,395.1,Q2_MidLow,Lost
15386,187,1,394.14,Q2_MidLow,Lapsed
12499,561,1,393.72,Q2_MidLow,Lost
17300,391,2,393.64,Q2_MidLow,Lost
15437,263,2,393.45,Q2_MidLow,Lapsed
16868,395,3,393.39,Q2_MidLow,Lost
13584,307,3,392.45,Q2_MidLow,Lapsed
17563,579,2,392.38,Q2_MidLow,Lost
16827,394,5,392.13,Q2_MidLow,Lost
16783,437,1,391.95,Q2_MidLow,Lost
13966,436,1,390.86,Q2_MidLow,Lost
14072,667,1,390.85,Q2_MidLow,Lost
14706,619,1,390.69,Q2_MidLow,Lost
17753,465,4,390.56,Q2_MidLow,Lost
14197,411,1,390.05,Q2_MidLow,Lost
17116,649,1,389.78,Q2_MidLow,Lost
18024,153,2,389.78,Q2_MidLow,At-Risk
13345,288,1,389.5,Q2_MidLow,Lapsed
17479,633,1,389.26,Q2_MidLow,Lost
12690,206,1,389.01,Q2_MidLow,Lapsed
18227,218,2,388.75,Q2_MidLow,Lapsed
13896,626,1,388.55,Q2_MidLow,Lost
16148,297,2,386.62,Q2_MidLow,Lapsed
14779,281,3,386.15,Q2_MidLow,Lapsed
16492,541,1,385.56,Q2_MidLow,Lost
12973,414,1,385.55,Q2_MidLow,Lost
12889,382,4,385.46,Q2_MidLow,Lost
12829,337,3,385.3,Q2_MidLow,Lapsed
17804,377,3,385.23,Q2_MidLow,Lost
14826,582,2,385.2,Q2_MidLow,Lost
17171,290,2,384.59,Q2_MidLow,Lapsed
17012,726,1,384.16,Q2_MidLow,Lost
15155,384,1,383.97,Q2_MidLow,Lost
12515,354,1,383.7,Q2_MidLow,Lapsed
12547,198,3,383.58,Q2_MidLow,Lapsed
14767,475,1,382.81,Q2_MidLow,Lost
17568,634,1,382.79,Q2_MidLow,Lost
13997,520,3,382.31,Q2_MidLow,Lost
16304,695,1,381.66,Q2_MidLow,Lost
15090,309,1,381.32,Q2_MidLow,Lapsed
17393,411,2,381.15,Q2_MidLow,Lost
17903,395,1,381.09,Q2_MidLow,Lost
12796,629,1,381.0,Q2_MidLow,Lost
16577,667,1,380.0,Q2_MidLow,Lost
14200,618,1,379.2,Q2_MidLow,Lost
18162,733,1,379.16,Q2_MidLow,Lost
12651,335,4,377.75,Q2_MidLow,Lapsed
12941,725,1,377.49,Q2_MidLow,Lost
17717,422,1,376.92,Q2_MidLow,Lost
16544,520,4,376.7,Q2_MidLow,Lost
14353,216,3,376.5,Q2_MidLow,Lapsed
14531,480,1,376.34,Q2_MidLow,Lost
17912,311,6,375.5,Q2_MidLow,Lapsed
13688,636,1,375.5,Q2_MidLow,Lost
14294,408,1,375.34,Q2_MidLow,Lost
17810,669,2,374.81,Q2_MidLow,Lost
13545,391,2,374.64,Q2_MidLow,Lost
17437,530,1,373.17,Q2_MidLow,Lost
15337,412,1,373.02,Q2_MidLow,Lost
13197,610,1,373.01,Q2_MidLow,Lost
14981,247,2,372.92,Q2_MidLow,Lapsed
15989,376,2,372.51,Q2_MidLow,Lost
13164,570,2,372.2,Q2_MidLow,Lost
17245,205,2,371.63,Q2_MidLow,Lapsed
15472,114,1,371.56,Q2_MidLow,At-Risk
15063,214,1,370.8,Q2_MidLow,Lapsed
15765,667,1,370.63,Q2_MidLow,Lost
14168,421,2,370.45,Q2_MidLow,Lost
17792,468,2,370.05,Q2_MidLow,Lost
14888,208,1,369.2,Q2_MidLow,Lapsed
15477,650,1,368.4,Q2_MidLow,Lost
16448,199,2,367.87,Q2_MidLow,Lapsed
14018,646,1,367.15,Q2_MidLow,Lost
13187,338,4,367.01,Q2_MidLow,Lapsed
14962,271,4,366.91,Q2_MidLow,Lapsed
14244,661,1,366.42,Q2_MidLow,Lost
12899,414,1,366.4,Q2_MidLow,Lost
16974,523,2,365.5,Q2_MidLow,Lost
15029,620,1,365.1,Q2_MidLow,Lost
17536,178,3,364.83,Q2_MidLow,At-Risk
14886,253,1,364.8,Q2_MidLow,Lapsed
16509,297,1,363.7,Q2_MidLow,Lapsed
14253,494,2,363.4,Q2_MidLow,Lost
16078,284,2,362.99,Q2_MidLow,Lapsed
16378,248,3,362.95,Q2_MidLow,Lapsed
14840,268,2,362.71,Q2_MidLow,Lapsed
14122,407,3,362.42,Q2_MidLow,Lost
17339,95,3,362.36,Q2_MidLow,At-Risk
18119,368,1,362.24,Q2_MidLow,Lost
16259,411,3,361.94,Q2_MidLow,Lost
16305,139,1,361.22,Q2_MidLow,At-Risk
13274,410,1,360.85,Q2_MidLow,Lost
18091,594,1,360.85,Q2_MidLow,Lost
17945,697,3,360.35,Q2_MidLow,Lost
18208,566,1,360.08,Q2_MidLow,Lost
15008,481,2,360.0,Q2_MidLow,Lost
13181,382,1,359.69,Q2_MidLow,Lost
17660,142,2,359.47,Q2_MidLow,At-Risk
14926,382,2,359.4,Q2_MidLow,Lost
14919,540,1,359.35,Q2_MidLow,Lost
15120,134,1,358.82,Q2_MidLow,At-Risk
18003,377,1,358.61,Q2_MidLow,Lost
17948,148,1,358.56,Q2_MidLow,At-Risk
17748,528,1,358.15,Q2_MidLow,Lost
16606,405,2,357.66,Q2_MidLow,Lost
15595,488,1,357.6,Q2_MidLow,Lost
12495,641,1,357.4,Q2_MidLow,Lost
17967,372,2,357.29,Q2_MidLow,Lost
13234,673,2,356.95,Q2_MidLow,Lost
17200,388,4,356.71,Q2_MidLow,Lost
12996,376,1,355.5,Q2_MidLow,Lost
16920,412,1,355.45,Q2_MidLow,Lost
14268,471,1,354.85,Q2_MidLow,Lost
12888,215,2,354.12,Q2_MidLow,Lapsed
12845,268,4,354.09,Q2_MidLow,Lapsed
17252,117,2,353.86,Q2_MidLow,At-Risk
12715,107,1,353.86,Q2_MidLow,At-Risk
16323,197,2,353.66,Q2_MidLow,Lapsed
13210,94,1,353.48,Q2_MidLow,At-Risk
13343,178,1,353.43,Q2_MidLow,At-Risk
16382,409,2,353.1,Q2_MidLow,Lost
17780,668,3,352.91,Q2_MidLow,Lost
17196,428,1,352.9,Q2_MidLow,Lost
13765,654,1,352.82,Q2_MidLow,Lost
16857,443,1,352.8,Q2_MidLow,Lost
15334,157,3,351.67,Q2_MidLow,At-Risk
16192,736,1,351.3,Q2_MidLow,Lost
16263,424,1,351.01,Q2_MidLow,Lost
14252,382,1,350.99,Q2_MidLow,Lost
13281,440,1,350.85,Q2_MidLow,Lost
17795,180,2,350.39,Q2_MidLow,At-Risk
16476,432,1,350.35,Q2_MidLow,Lost
13887,205,1,349.55,Q2_MidLow,Lapsed
13550,384,1,349.51,Q2_MidLow,Lost
18090,422,1,349.4,Q2_MidLow,Lost
18250,311,1,349.27,Q2_MidLow,Lapsed
14545,675,1,349.25,Q2_MidLow,Lost
17577,646,2,348.75,Q1_Low,Lost
15282,571,1,348.59,Q1_Low,Lost
12760,456,1,347.8,Q1_Low,Lost
15085,730,1,347.54,Q1_Low,Lost
16006,212,2,347.17,Q1_Low,Lapsed
12441,367,1,347.1,Q1_Low,Lost
13062,192,1,346.98,Q1_Low,Lapsed
12411,410,1,346.9,Q1_Low,Lost
14724,591,1,345.25,Q1_Low,Lost
14633,267,1,344.9,Q1_Low,Lapsed
18199,684,1,344.75,Q1_Low,Lost
15519,384,2,344.61,Q1_Low,Lost
17569,333,1,344.14,Q1_Low,Lapsed
16990,219,2,344.0,Q1_Low,Lapsed
15047,270,1,343.62,Q1_Low,Lapsed
18047,382,2,342.69,Q1_Low,Lost
14989,662,1,342.4,Q1_Low,Lost
17833,724,1,342.36,Q1_Low,Lost
17542,270,3,341.7,Q1_Low,Lapsed
16585,594,2,341.59,Q1_Low,Lost
16044,436,1,340.84,Q1_Low,Lost
15818,589,1,340.5,Q1_Low,Lost
12900,423,1,340.33,Q1_Low,Lost
12698,591,1,339.75,Q1_Low,Lost
13737,201,1,339.6,Q1_Low,Lapsed
14203,398,1,339.34,Q1_Low,Lost
17697,237,1,338.95,Q1_Low,Lapsed
14630,485,1,338.65,Q1_Low,Lost
17776,387,2,338.56,Q1_Low,Lost
17296,731,1,338.13,Q1_Low,Lost
12869,682,1,337.67,Q1_Low,Lost
15942,134,1,337.44,Q1_Low,At-Risk
12780,599,1,337.4,Q1_Low,Lost
18269,367,1,337.2,Q1_Low,Lost
17488,642,1,336.5,Q1_Low,Lost
13482,233,2,336.09,Q1_Low,Lapsed
16273,649,2,336.04,Q1_Low,Lost
14196,107,1,335.52,Q1_Low,At-Risk
16063,261,1,335.32,Q1_Low,Lapsed
14094,440,1,335.22,Q1_Low,Lost
12489,337,1,334.93,Q1_Low,Lapsed
17821,407,1,334.62,Q1_Low,Lost
12350,311,1,334.4,Q1_Low,Lapsed
17607,377,1,333.81,Q1_Low,Lost
13216,268,1,333.74,Q1_Low,Lapsed
14241,184,2,333.7,Q1_Low,Lapsed
14957,254,2,333.29,Q1_Low,Lapsed
16234,477,3,333.18,Q1_Low,Lost
14137,696,1,332.7,Q1_Low,Lost
16850,334,1,332.41,Q1_Low,Lapsed
16452,631,2,332.17,Q1_Low,Lost
15512,156,4,331.58,Q1_Low,At-Risk
17435,412,1,331.35,Q1_Low,Lost
16030,310,1,331.24,Q1_Low,Lapsed
13981,416,1,331.14,Q1_Low,Lost
15878,562,2,330.77,Q1_Low,Lost
17309,96,3,330.59,Q1_Low,At-Risk
12807,384,1,330.35,Q1_Low,Lost
13010,375,2,330.12,Q1_Low,Lost
15130,170,1,330.11,Q1_Low,At-Risk
12850,446,1,330.0,Q1_Low,Lost
18186,723,1,329.58,Q1_Low,Lost
17518,426,2,329.42,Q1_Low,Lost
16436,669,3,329.34,Q1_Low,Lost
15979,603,1,329.22,Q1_Low,Lost
16286,478,2,328.95,Q1_Low,Lost
14012,278,1,328.8,Q1_Low,Lapsed
15213,319,2,328.35,Q1_Low,Lapsed
14747,250,1,328.2,Q1_Low,Lapsed
15709,284,2,327.85,Q1_Low,Lapsed
15735,422,1,327.68,Q1_Low,Lost
13498,731,1,327.38,Q1_Low,Lost
12804,466,2,327.02,Q1_Low,Lost
12460,457,1,326.65,Q1_Low,Lost
14070,685,1,326.55,Q1_Low,Lost
13646,400,2,326.25,Q1_Low,Lost
17843,304,2,326.23,Q1_Low,Lapsed
17439,656,1,325.74,Q1_Low,Lost
13661,604,1,325.24,Q1_Low,Lost
15670,297,2,325.2,Q1_Low,Lapsed
15982,606,1,324.51,Q1_Low,Lost
12946,437,1,324.45,Q1_Low,Lost
13834,577,2,324.19,Q1_Low,Lost
15869,278,3,323.66,Q1_Low,Lapsed
17440,157,4,323.58,Q1_Low,At-Risk
13025,732,1,323.39,Q1_Low,Lost
16195,724,1,323.25,Q1_Low,Lost
14263,424,1,322.93,Q1_Low,Lost
14832,631,1,322.69,Q1_Low,Lost
17326,409,2,321.95,Q1_Low,Lost
15726,391,1,321.91,Q1_Low,Lost
13111,719,1,321.88,Q1_Low,Lost
17471,475,1,321.65,Q1_Low,Lost
15770,613,1,321.45,Q1_Low,Lost
14823,181,3,321.43,Q1_Low,Lapsed
17182,423,2,321.3,Q1_Low,Lost
15236,299,1,321.05,Q1_Low,Lapsed
14622,185,1,320.58,Q1_Low,Lapsed
17991,226,3,320.55,Q1_Low,Lapsed
16683,534,1,320.25,Q1_Low,Lost
13942,535,1,320.0,Q1_Low,Lost
13843,382,1,319.75,Q1_Low,Lost
16967,190,1,319.02,Q1_Low,Lapsed
17229,97,2,318.76,Q1_Low,At-Risk
15682,600,2,318.24,Q1_Low,Lost
18253,643,1,317.88,Q1_Low,Lost
17267,128,2,317.62,Q1_Low,At-Risk
15616,439,1,317.11,Q1_Low,Lost
17689,389,2,317.08,Q1_Low,Lost
16761,97,1,316.62,Q1_Low,At-Risk
15204,358,1,316.58,Q1_Low,Lapsed
12529,529,1,316.48,Q1_Low,Lost
13494,312,1,316.26,Q1_Low,Lapsed
15196,433,2,316.25,Q1_Low,Lost
17408,164,3,316.09,Q1_Low,At-Risk
12614,278,1,315.6,Q1_Low,Lapsed
15042,200,2,315.45,Q1_Low,Lapsed
16091,155,2,315.06,Q1_Low,At-Risk
17121,403,1,314.74,Q1_Low,Lost
14991,431,1,314.67,Q1_Low,Lost
18206,554,1,314.66,Q1_Low,Lost
13660,401,1,314.59,Q1_Low,Lost
18070,670,1,314.1,Q1_Low,Lost
15873,500,4,313.92,Q1_Low,Lost
13087,727,1,313.64,Q1_Low,Lost
16582,114,1,313.62,Q1_Low,At-Risk
12665,325,3,313.6,Q1_Low,Lapsed
17882,380,2,313.46,Q1_Low,Lost
15162,732,1,312.9,Q1_Low,Lost
13905,733,1,312.65,Q1_Low,Lost
13226,274,2,312.46,Q1_Low,Lapsed
12834,283,1,312.38,Q1_Low,Lapsed
12852,295,1,311.55,Q1_Low,Lapsed
13990,214,1,311.3,Q1_Low,Lapsed
12898,464,2,310.96,Q1_Low,Lost
15724,202,3,310.85,Q1_Low,Lapsed
16328,564,1,310.83,Q1_Low,Lost
13400,583,1,310.83,Q1_Low,Lost
13847,720,1,310.72,Q1_Low,Lost
16439,723,1,310.7,Q1_Low,Lost
12738,373,1,310.7,Q1_Low,Lost
14848,405,1,310.56,Q1_Low,Lost
14181,411,2,310.55,Q1_Low,Lost
15308,275,1,310.47,Q1_Low,Lapsed
15188,726,1,310.43,Q1_Low,Lost
13315,690,1,310.26,Q1_Low,Lost
14749,480,1,310.15,Q1_Low,Lost
13628,677,1,310.14,Q1_Low,Lost
16373,383,2,309.49,Q1_Low,Lost
16194,376,1,308.6,Q1_Low,Lost
14927,397,1,308.2,Q1_Low,Lost
16524,447,2,308.14,Q1_Low,Lost
15302,731,1,308.0,Q1_Low,Lost
15778,432,1,307.95,Q1_Low,Lost
13289,724,1,307.95,Q1_Low,Lost
15454,363,2,307.69,Q1_Low,Lapsed
14777,404,1,307.56,Q1_Low,Lost
13060,254,1,307.53,Q1_Low,Lapsed
17120,234,1,307.46,Q1_Low,Lapsed
13932,295,1,307.4,Q1_Low,Lapsed
15374,129,2,307.32,Q1_Low,At-Risk
14783,660,1,307.3,Q1_Low,Lost
17721,660,1,307.21,Q1_Low,Lost
13036,685,1,307.1,Q1_Low,Lost
15087,282,1,306.94,Q1_Low,Lapsed
17551,360,1,306.84,Q1_Low,Lapsed
16649,521,1,306.58,Q1_Low,Lost
13718,247,2,306.55,Q1_Low,Lapsed
17077,579,1,306.0,Q1_Low,Lost
15135,240,2,305.68,Q1_Low,Lapsed
14990,613,2,305.42,Q1_Low,Lost
13383,544,1,305.28,Q1_Low,Lost
15893,482,1,305.28,Q1_Low,Lost
13667,150,1,305.02,Q1_Low,At-Risk
14043,492,2,304.25,Q1_Low,Lost
18185,250,1,304.25,Q1_Low,Lapsed
16217,236,2,304.25,Q1_Low,Lapsed
17688,394,1,304.2,Q1_Low,Lost
16489,381,2,303.7,Q1_Low,Lost
14791,607,1,303.63,Q1_Low,Lost
17207,653,1,303.22,Q1_Low,Lost
16425,303,1,302.7,Q1_Low,Lapsed
18165,178,1,302.46,Q1_Low,At-Risk
15242,423,1,302.04,Q1_Low,Lost
16297,269,1,301.9,Q1_Low,Lapsed
13773,397,2,301.54,Q1_Low,Lost
13625,597,1,301.26,Q1_Low,Lost
16437,382,2,301.25,Q1_Low,Lost
12351,376,1,300.93,Q1_Low,Lost
16050,174,3,300.7,Q1_Low,At-Risk
17556,206,2,300.67,Q1_Low,Lapsed
14797,508,1,300.31,Q1_Low,Lost
17766,382,2,299.61,Q1_Low,Lost
12864,139,2,299.57,Q1_Low,At-Risk
13346,463,6,299.4,Q1_Low,Lost
12595,505,1,299.02,Q1_Low,Lost
17124,186,1,298.89,Q1_Low,Lapsed
15609,185,1,298.48,Q1_Low,Lapsed
12881,276,1,298.0,Q1_Low,Lapsed
18018,109,4,297.99,Q1_Low,At-Risk
14835,529,2,297.0,Q1_Low,Lost
13708,272,1,296.88,Q1_Low,Lapsed
14985,199,2,296.75,Q1_Low,Lapsed
17627,479,1,296.36,Q1_Low,Lost
13751,289,1,296.25,Q1_Low,Lapsed
15962,450,1,295.83,Q1_Low,Lost
14269,440,1,295.73,Q1_Low,Lost
14614,387,1,295.13,Q1_Low,Lost
16252,383,1,295.09,Q1_Low,Lost
16579,426,1,295.05,Q1_Low,Lost
17057,597,1,294.74,Q1_Low,Lost
15041,171,2,294.02,Q1_Low,At-Risk
17927,722,1,294.0,Q1_Low,Lost
15718,541,1,293.79,Q1_Low,Lost
14192,389,1,293.74,Q1_Low,Lost
15928,657,1,293.53,Q1_Low,Lost
17710,424,1,293.5,Q1_Low,Lost
17441,733,1,293.35,Q1_Low,Lost
16721,263,1,292.47,Q1_Low,Lapsed
16543,592,1,292.21,Q1_Low,Lost
17907,641,1,291.76,Q1_Low,Lost
16615,627,1,291.5,Q1_Low,Lost
18182,464,1,291.13,Q1_Low,Lost
15391,585,1,289.87,Q1_Low,Lost
16897,300,2,289.78,Q1_Low,Lapsed
13796,500,1,289.7,Q1_Low,Lost
14433,466,1,289.6,Q1_Low,Lost
14162,174,2,289.36,Q1_Low,At-Risk
17501,221,2,288.6,Q1_Low,Lapsed
16808,100,2,288.42,Q1_Low,At-Risk
13616,569,2,288.1,Q1_Low,Lost
17497,391,2,287.25,Q1_Low,Lost
13508,244,2,287.05,Q1_Low,Lapsed
13909,424,2,286.6,Q1_Low,Lost
14183,412,2,286.29,Q1_Low,Lost
14402,653,1,285.6,Q1_Low,Lost
16890,477,3,285.41,Q1_Low,Lost
12487,731,1,285.3,Q1_Low,Lost
17355,387,1,285.11,Q1_Low,Lost
16429,107,1,284.55,Q1_Low,At-Risk
15445,265,2,284.5,Q1_Low,Lapsed
15354,604,3,284.4,Q1_Low,Lost
12851,97,2,284.13,Q1_Low,At-Risk
13121,270,1,283.73,Q1_Low,Lapsed
15662,662,2,283.73,Q1_Low,Lost
15338,678,1,283.43,Q1_Low,Lost
15936,380,2,282.79,Q1_Low,Lost
13511,677,1,282.76,Q1_Low,Lost
12771,486,1,282.3,Q1_Low,Lost
17072,626,1,282.05,Q1_Low,Lost
13326,433,1,281.76,Q1_Low,Lost
13679,494,3,281.26,Q1_Low,Lost
15772,419,1,280.88,Q1_Low,Lost
13080,180,4,280.73,Q1_Low,At-Risk
14242,235,2,280.55,Q1_Low,Lapsed
13581,310,2,280.53,Q1_Low,Lapsed
17264,425,1,279.59,Q1_Low,Lost
14303,408,2,277.94,Q1_Low,Lost
16334,493,1,277.48,Q1_Low,Lost
12750,129,1,275.88,Q1_Low,At-Risk
13399,465,3,275.4,Q1_Low,Lost
13307,121,3,273.34,Q1_Low,At-Risk
13861,430,2,273.26,Q1_Low,Lost
15964,664,1,272.96,Q1_Low,Lost
14816,198,1,271.85,Q1_Low,Lapsed
17292,473,2,271.75,Q1_Low,Lost
14436,99,2,271.7,Q1_Low,At-Risk
16089,387,2,271.44,Q1_Low,Lost
15943,650,2,271.29,Q1_Low,Lost
13837,212,2,271.24,Q1_Low,Lapsed
17278,242,2,271.24,Q1_Low,Lapsed
18238,516,1,270.92,Q1_Low,Lost
13533,183,3,270.79,Q1_Low,Lapsed
16757,319,2,270.48,Q1_Low,Lapsed
18267,673,1,269.37,Q1_Low,Lost
12751,445,1,268.27,Q1_Low,Lost
18254,582,1,267.9,Q1_Low,Lost
15408,265,1,267.18,Q1_Low,Lapsed
15503,363,2,267.15,Q1_Low,Lapsed
15517,234,1,267.03,Q1_Low,Lapsed
16502,621,2,266.5,Q1_Low,Lost
15119,246,1,266.4,Q1_Low,Lapsed
14392,433,1,266.4,Q1_Low,Lost
15019,267,1,266.0,Q1_Low,Lapsed
16074,391,1,265.25,Q1_Low,Lost
13973,288,1,264.7,Q1_Low,Lapsed
13128,632,1,263.5,Q1_Low,Lost
12892,397,1,263.38,Q1_Low,Lost
17808,549,4,262.64,Q1_Low,Lost
13331,402,1,262.4,Q1_Low,Lost
14526,390,1,262.4,Q1_Low,Lost
17910,727,1,261.7,Q1_Low,Lost
12655,424,1,261.35,Q1_Low,Lost
16733,530,1,259.68,Q1_Low,Lost
17558,394,1,259.17,Q1_Low,Lost
15536,410,1,259.09,Q1_Low,Lost
16381,396,2,258.7,Q1_Low,Lost
13683,458,1,258.6,Q1_Low,Lost
13227,202,1,257.7,Q1_Low,Lapsed
15852,187,3,257.26,Q1_Low,Lapsed
14483,282,2,257.1,Q1_Low,Lapsed
15404,376,1,257.06,Q1_Low,Lost
14166,506,2,256.85,Q1_Low,Lost
14876,522,2,256.7,Q1_Low,Lost
14274,687,1,256.6,Q1_Low,Lost
13250,461,2,256.04,Q1_Low,Lost
13825,622,2,255.59,Q1_Low,Lost
16911,636,2,255.25,Q1_Low,Lost
12746,541,1,254.55,Q1_Low,Lost
15923,373,1,254.16,Q1_Low,Lost
17992,390,1,254.13,Q1_Low,Lost
17626,603,1,254.0,Q1_Low,Lost
16845,619,1,253.88,Q1_Low,Lost
17210,393,1,253.37,Q1_Low,Lost
13251,403,1,252.68,Q1_Low,Lost
16908,723,1,252.59,Q1_Low,Lost
15552,218,2,252.52,Q1_Low,Lapsed
13645,121,1,252.1,Q1_Low,At-Risk
16453,531,2,251.71,Q1_Low,Lost
16976,268,1,251.52,Q1_Low,Lapsed
14501,184,2,251.21,Q1_Low,Lapsed
18266,435,1,251.1,Q1_Low,Lost
16962,410,1,251.04,Q1_Low,Lost
15231,622,1,250.26,Q1_Low,Lost
17303,362,1,250.04,Q1_Low,Lapsed
15510,331,1,250.0,Q1_Low,Lapsed
18002,376,4,249.92,Q1_Low,Lost
15884,433,2,249.7,Q1_Low,Lost
13747,374,2,249.4,Q1_Low,Lost
12563,409,1,249.24,Q1_Low,Lost
16508,631,1,248.8,Q1_Low,Lost
15293,666,1,247.5,Q1_Low,Lost
18072,186,1,247.44,Q1_Low,Lapsed
14654,739,1,246.86,Q1_Low,Lost
15697,690,1,246.75,Q1_Low,Lost
13943,578,1,246.54,Q1_Low,Lost
15495,380,1,246.5,Q1_Low,Lost
15378,463,2,246.5,Q1_Low,Lost
18153,660,1,246.22,Q1_Low,Lost
14325,570,1,245.48,Q1_Low,Lost
14281,409,1,245.15,Q1_Low,Lost
15118,135,1,244.8,Q1_Low,At-Risk
14694,618,1,244.31,Q1_Low,Lost
13551,320,2,244.2,Q1_Low,Lapsed
13676,540,2,243.9,Q1_Low,Lost
15543,289,2,242.84,Q1_Low,Lapsed
17915,552,1,242.13,Q1_Low,Lost
17009,552,1,242.06,Q1_Low,Lost
13445,627,1,241.9,Q1_Low,Lost
13582,390,2,241.68,Q1_Low,Lost
13275,384,2,241.66,Q1_Low,Lost
15776,134,1,241.62,Q1_Low,At-Risk
14774,529,1,241.45,Q1_Low,Lost
14523,109,1,241.09,Q1_Low,At-Risk
16427,264,2,241.06,Q1_Low,Lapsed
13674,433,1,240.68,Q1_Low,Lost
15336,402,1,240.5,Q1_Low,Lost
15931,429,1,239.9,Q1_Low,Lost
17055,446,1,239.55,Q1_Low,Lost
13570,244,1,239.49,Q1_Low,Lapsed
13789,389,1,239.46,Q1_Low,Lost
12663,625,2,239.4,Q1_Low,Lost
17981,411,1,239.12,Q1_Low,Lost
12561,303,1,238.85,Q1_Low,Lapsed
16280,726,1,238.05,Q1_Low,Lost
14982,573,1,237.78,Q1_Low,Lost
17877,171,1,237.61,Q1_Low,At-Risk
14458,381,1,237.42,Q1_Low,Lost
14586,277,1,237.36,Q1_Low,Lapsed
15457,263,1,237.07,Q1_Low,Lapsed
16740,396,1,236.81,Q1_Low,Lost
12732,180,1,236.26,Q1_Low,At-Risk
13608,541,1,236.2,Q1_Low,Lost
13088,418,1,236.11,Q1_Low,Lost
17093,593,1,235.88,Q1_Low,Lost
17872,382,1,235.87,Q1_Low,Lost
16046,563,1,235.78,Q1_Low,Lost
