CustomerID,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,Country
17252,117,2,353.86,176.93,2011-06-06,2011-08-15,United Kingdom
16323,197,2,353.66,176.83,2010-05-11,2011-05-27,United Kingdom
13210,94,1,353.48,353.48,2011-09-07,2011-09-07,United Kingdom
13343,178,1,353.43,353.43,2011-06-15,2011-06-15,United Kingdom
14804,9,1,353.27,353.27,2011-12-01,2011-12-01,United Kingdom
16382,409,2,353.1,176.55,2010-06-07,2010-10-27,United Kingdom
16690,73,4,353.03,88.26,2010-09-14,2011-09-28,United Kingdom
17780,668,3,352.91,117.64,2010-01-24,2010-02-10,United Kingdom
17196,428,1,352.9,352.9,2010-10-08,2010-10-08,United Kingdom
13765,654,1,352.82,352.82,2010-02-24,2010-02-24,United Kingdom
16857,443,1,352.8,352.8,2010-09-23,2010-09-23,United Kingdom
15334,157,3,351.67,117.22,2011-06-19,2011-07-06,United Kingdom
12566,87,1,351.65,351.65,2011-09-14,2011-09-14,Germany
16192,736,1,351.3,351.3,2009-12-04,2009-12-04,United Kingdom
13923,54,1,351.13,351.13,2011-10-17,2011-10-17,United Kingdom
16263,424,1,351.01,351.01,2010-10-12,2010-10-12,United Kingdom
14252,382,1,350.99,350.99,2010-11-23,2010-11-23,United Kingdom
13332,15,1,350.9,350.9,2011-11-25,2011-11-25,United Kingdom
13281,440,1,350.85,350.85,2010-09-26,2010-09-26,United Kingdom
17835,3,3,350.64,116.88,2011-11-16,2011-12-07,United Kingdom
17795,180,2,350.39,175.2,2011-03-20,2011-06-13,United Kingdom
16476,432,1,350.35,350.35,2010-10-04,2010-10-04,United Kingdom
12532,31,1,349.83,349.83,2011-11-09,2011-11-09,France
13670,76,1,349.7,349.7,2011-09-25,2011-09-25,United Kingdom
13887,205,1,349.55,349.55,2011-05-19,2011-05-19,United Kingdom
13550,384,1,349.51,349.51,2010-11-21,2010-11-21,United Kingdom
18090,422,1,349.4,349.4,2010-10-14,2010-10-14,United Kingdom
18250,311,1,349.27,349.27,2011-02-02,2011-02-02,United Kingdom
14545,675,1,349.25,349.25,2010-02-03,2010-02-03,United Kingdom
13790,5,1,348.8,348.8,2011-12-05,2011-12-05,United Kingdom
17577,646,2,348.75,174.37,2010-02-09,2010-03-04,United Kingdom
15282,571,1,348.59,348.59,2010-05-18,2010-05-18,United Kingdom
12760,456,1,347.8,347.8,2010-09-10,2010-09-10,Netherlands
17668,2,2,347.75,173.88,2011-11-01,2011-12-08,United Kingdom
15085,730,1,347.54,347.54,2009-12-10,2009-12-10,United Kingdom
16006,212,2,347.17,173.58,2010-11-17,2011-05-12,United Kingdom
12441,367,1,347.1,347.1,2010-12-08,2010-12-08,France
13062,192,1,346.98,346.98,2011-06-01,2011-06-01,United Kingdom
12411,410,1,346.9,346.9,2010-10-26,2010-10-26,Australia
16423,25,1,346.12,346.12,2011-11-15,2011-11-15,United Kingdom
15781,26,3,345.46,115.15,2011-02-07,2011-11-14,United Kingdom
14724,591,1,345.25,345.25,2010-04-28,2010-04-28,United Kingdom
13774,82,1,345.0,345.0,2011-09-19,2011-09-19,United Kingdom
14633,267,1,344.9,344.9,2011-03-18,2011-03-18,United Kingdom
18199,684,1,344.75,344.75,2010-01-25,2010-01-25,United Kingdom
15519,384,2,344.61,172.31,2010-09-19,2010-11-21,United Kingdom
17569,333,1,344.14,344.14,2011-01-11,2011-01-11,United Kingdom
13068,11,2,344.0,172.0,2011-01-24,2011-11-29,United Kingdom
16990,219,2,344.0,172.0,2010-10-13,2011-05-05,United Kingdom
15047,270,1,343.62,343.62,2011-03-15,2011-03-15,United Kingdom
15520,2,1,343.5,343.5,2011-12-08,2011-12-08,United Kingdom
18081,37,3,343.45,114.48,2011-07-29,2011-11-03,United Kingdom
13519,79,2,343.21,171.61,2010-09-23,2011-09-22,United Kingdom
18047,382,2,342.69,171.34,2010-11-23,2010-11-23,United Kingdom
16851,5,3,342.45,114.15,2011-10-19,2011-12-05,United Kingdom
14989,662,1,342.4,342.4,2010-02-16,2010-02-16,United Kingdom
17833,724,1,342.36,342.36,2009-12-16,2009-12-16,United Kingdom
16826,52,1,341.7,341.7,2011-10-19,2011-10-19,United Kingdom
17542,270,3,341.7,113.9,2010-03-08,2011-03-15,United Kingdom
16585,594,2,341.59,170.8,2010-01-13,2010-04-25,United Kingdom
13347,71,1,341.36,341.36,2011-09-30,2011-09-30,United Kingdom
17917,46,3,341.28,113.76,2010-12-12,2011-10-25,United Kingdom
17928,46,3,341.24,113.75,2010-05-17,2011-10-25,United Kingdom
16044,436,1,340.84,340.84,2010-09-30,2010-09-30,United Kingdom
15818,589,1,340.5,340.5,2010-04-30,2010-04-30,United Kingdom
12900,423,1,340.33,340.33,2010-10-13,2010-10-13,United Kingdom
12698,591,1,339.75,339.75,2010-04-28,2010-04-28,Germany
13737,201,1,339.6,339.6,2011-05-23,2011-05-23,United Kingdom
14203,398,1,339.34,339.34,2010-11-07,2010-11-07,United Kingdom
17697,237,1,338.95,338.95,2011-04-17,2011-04-17,United Kingdom
17839,43,1,338.8,338.8,2011-10-28,2011-10-28,United Kingdom
14630,485,1,338.65,338.65,2010-08-12,2010-08-12,United Kingdom
17776,387,2,338.56,169.28,2009-12-16,2010-11-18,United Kingdom
14799,52,2,338.15,169.08,2009-12-02,2011-10-19,United Kingdom
17296,731,1,338.13,338.13,2009-12-09,2009-12-09,United Kingdom
12869,682,1,337.67,337.67,2010-01-27,2010-01-27,United Kingdom
15942,134,1,337.44,337.44,2011-07-29,2011-07-29,United Kingdom
12780,599,1,337.4,337.4,2010-04-20,2010-04-20,Netherlands
13930,58,2,337.34,168.67,2011-07-26,2011-10-13,United Kingdom
18269,367,1,337.2,337.2,2010-12-08,2010-12-08,United Kingdom
17973,52,1,337.04,337.04,2011-10-19,2011-10-19,United Kingdom
17488,642,1,336.5,336.5,2010-03-08,2010-03-08,United Kingdom
17914,4,1,336.43,336.43,2011-12-06,2011-12-06,United Kingdom
15619,11,1,336.4,336.4,2011-11-29,2011-11-29,United Kingdom
13482,233,2,336.09,168.05,2010-03-22,2011-04-21,United Kingdom
16273,649,2,336.04,168.02,2010-02-21,2010-03-01,United Kingdom
14196,107,1,335.52,335.52,2011-08-25,2011-08-25,United Kingdom
16063,261,1,335.32,335.32,2011-03-24,2011-03-24,United Kingdom
14094,440,1,335.22,335.22,2010-09-26,2010-09-26,United Kingdom
12489,337,1,334.93,334.93,2011-01-07,2011-01-07,France
17821,407,1,334.62,334.62,2010-10-29,2010-10-29,United Kingdom
12350,311,1,334.4,334.4,2011-02-02,2011-02-02,Norway
17607,377,1,333.81,333.81,2010-11-28,2010-11-28,United Kingdom
13216,268,1,333.74,333.74,2011-03-17,2011-03-17,United Kingdom
14241,184,2,333.7,166.85,2010-01-12,2011-06-09,United Kingdom
14957,254,2,333.29,166.65,2010-03-05,2011-03-31,United Kingdom
16234,477,3,333.18,111.06,2010-05-27,2010-08-20,United Kingdom
14137,696,1,332.7,332.7,2010-01-13,2010-01-13,United Kingdom
13904,38,2,332.64,166.32,2011-02-18,2011-11-02,United Kingdom
16850,334,1,332.41,332.41,2011-01-10,2011-01-10,United Kingdom
16803,66,1,332.3,332.3,2011-10-05,2011-10-05,United Kingdom
16452,631,2,332.17,166.08,2010-01-15,2010-03-19,United Kingdom
17647,66,3,331.66,110.55,2010-02-08,2011-10-05,United Kingdom
15512,156,4,331.58,82.9,2010-02-01,2011-07-07,United Kingdom
17435,412,1,331.35,331.35,2010-10-24,2010-10-24,United Kingdom
16030,310,1,331.24,331.24,2011-02-03,2011-02-03,United Kingdom
13981,416,1,331.14,331.14,2010-10-20,2010-10-20,United Kingdom
16478,26,3,331.0,110.33,2011-10-05,2011-11-14,United Kingdom
15878,562,2,330.77,165.39,2009-12-06,2010-05-27,United Kingdom
17309,96,3,330.59,110.2,2010-02-04,2011-09-05,United Kingdom
14517,34,2,330.45,165.23,2011-07-21,2011-11-06,United Kingdom
17301,22,2,330.43,165.22,2010-03-25,2011-11-18,United Kingdom
12807,384,1,330.35,330.35,2010-11-21,2010-11-21,Sweden
13010,375,2,330.12,165.06,2010-03-01,2010-11-30,United Kingdom
15130,170,1,330.11,330.11,2011-06-23,2011-06-23,United Kingdom
12850,446,1,330.0,330.0,2010-09-20,2010-09-20,United Kingdom
18186,723,1,329.58,329.58,2009-12-17,2009-12-17,United Kingdom
17518,426,2,329.42,164.71,2010-03-28,2010-10-10,United Kingdom
16436,669,3,329.34,109.78,2009-12-06,2010-02-09,United Kingdom
17154,76,1,329.34,329.34,2011-09-25,2011-09-25,United Kingdom
15153,32,1,329.25,329.25,2011-11-08,2011-11-08,United Kingdom
15979,603,1,329.22,329.22,2010-04-16,2010-04-16,United Kingdom
16286,478,2,328.95,164.48,2010-03-26,2010-08-19,United Kingdom
14012,278,1,328.8,328.8,2011-03-07,2011-03-07,United Kingdom
16855,24,2,328.4,164.2,2011-10-27,2011-11-16,United Kingdom
15213,319,2,328.35,164.18,2011-01-14,2011-01-25,United Kingdom
14747,250,1,328.2,328.2,2011-04-04,2011-04-04,United Kingdom
16318,36,1,328.15,328.15,2011-11-04,2011-11-04,United Kingdom
15709,284,2,327.85,163.93,2010-04-29,2011-03-01,United Kingdom
15735,422,1,327.68,327.68,2010-10-14,2010-10-14,United Kingdom
13498,731,1,327.38,327.38,2009-12-09,2009-12-09,United Kingdom
12804,466,2,327.02,163.51,2010-07-27,2010-08-31,Netherlands
16322,2,2,326.75,163.38,2011-11-03,2011-12-08,United Kingdom
12460,457,1,326.65,326.65,2010-09-09,2010-09-09,Belgium
14070,685,1,326.55,326.55,2010-01-24,2010-01-24,United Kingdom
13646,400,2,326.25,163.12,2010-11-05,2010-11-05,United Kingdom
17843,304,2,326.23,163.12,2010-10-24,2011-02-09,United Kingdom
17439,656,1,325.74,325.74,2010-02-22,2010-02-22,United Kingdom
13661,604,1,325.24,325.24,2010-04-15,2010-04-15,United Kingdom
15670,297,2,325.2,162.6,2010-06-01,2011-02-16,United Kingdom
13801,67,1,324.8,324.8,2011-10-04,2011-10-04,United Kingdom
15982,606,1,324.51,324.51,2010-04-13,2010-04-13,United Kingdom
12946,437,1,324.45,324.45,2010-09-29,2010-09-29,United Kingdom
18261,44,2,324.24,162.12,2011-09-05,2011-10-27,United Kingdom
16685,62,2,324.24,162.12,2011-10-09,2011-10-09,United Kingdom
13834,577,2,324.19,162.1,2010-02-08,2010-05-12,United Kingdom
15869,278,3,323.66,107.89,2010-03-23,2011-03-07,United Kingdom
17440,157,4,323.58,80.9,2010-06-08,2011-07-06,United Kingdom
13025,732,1,323.39,323.39,2009-12-08,2009-12-08,United Kingdom
16195,724,1,323.25,323.25,2009-12-16,2009-12-16,United Kingdom
17793,26,1,323.04,323.04,2011-11-14,2011-11-14,United Kingdom
14263,424,1,322.93,322.93,2010-10-12,2010-10-12,United Kingdom
16627,80,1,322.8,322.8,2011-09-21,2011-09-21,United Kingdom
14832,631,1,322.69,322.69,2010-03-19,2010-03-19,United Kingdom
16342,76,4,322.41,80.6,2011-06-13,2011-09-25,United Kingdom
14424,18,1,322.08,322.08,2011-11-22,2011-11-22,United Kingdom
17326,409,2,321.95,160.97,2010-06-28,2010-10-27,United Kingdom
15726,391,1,321.91,321.91,2010-11-14,2010-11-14,United Kingdom
13111,719,1,321.88,321.88,2009-12-21,2009-12-21,United Kingdom
17471,475,1,321.65,321.65,2010-08-22,2010-08-22,United Kingdom
15770,613,1,321.45,321.45,2010-04-06,2010-04-06,United Kingdom
14823,181,3,321.43,107.14,2011-05-29,2011-06-12,United Kingdom
17182,423,2,321.3,160.65,2009-12-21,2010-10-13,United Kingdom
15236,299,1,321.05,321.05,2011-02-14,2011-02-14,United Kingdom
15432,24,2,320.76,160.38,2010-06-16,2011-11-16,United Kingdom
18117,26,1,320.72,320.72,2011-11-14,2011-11-14,United Kingdom
14622,185,1,320.58,320.58,2011-06-08,2011-06-08,United Kingdom
17991,226,3,320.55,106.85,2010-04-27,2011-04-28,United Kingdom
13986,18,1,320.46,320.46,2011-11-22,2011-11-22,United Kingdom
16683,534,1,320.25,320.25,2010-06-24,2010-06-24,United Kingdom
13942,535,1,320.0,320.0,2010-06-23,2010-06-23,United Kingdom
13843,382,1,319.75,319.75,2010-11-23,2010-11-23,United Kingdom
16674,55,2,319.61,159.81,2011-09-02,2011-10-16,United Kingdom
16967,190,1,319.02,319.02,2011-06-03,2011-06-03,United Kingdom
17229,97,2,318.76,159.38,2011-07-20,2011-09-04,United Kingdom
15682,600,2,318.24,159.12,2010-01-21,2010-04-19,United Kingdom
14703,15,1,318.17,318.17,2011-11-25,2011-11-25,United Kingdom
18253,643,1,317.88,317.88,2010-03-07,2010-03-07,United Kingdom
17267,128,2,317.62,158.81,2011-08-04,2011-08-04,United Kingdom
15616,439,1,317.11,317.11,2010-09-27,2010-09-27,United Kingdom
17689,389,2,317.08,158.54,2010-08-22,2010-11-16,United Kingdom
16761,97,1,316.62,316.62,2011-09-04,2011-09-04,United Kingdom
15204,358,1,316.58,316.58,2010-12-17,2010-12-17,United Kingdom
12529,529,1,316.48,316.48,2010-06-29,2010-06-29,France
13494,312,1,316.26,316.26,2011-02-01,2011-02-01,United Kingdom
15196,433,2,316.25,158.13,2009-12-13,2010-10-03,United Kingdom
17408,164,3,316.09,105.36,2010-07-13,2011-06-29,United Kingdom
12614,278,1,315.6,315.6,2011-03-07,2011-03-07,Germany
15042,200,2,315.45,157.73,2010-04-23,2011-05-24,United Kingdom
16091,155,2,315.06,157.53,2011-05-25,2011-07-08,United Kingdom
17121,403,1,314.74,314.74,2010-11-02,2010-11-02,United Kingdom
14991,431,1,314.67,314.67,2010-10-05,2010-10-05,United Kingdom
18206,554,1,314.66,314.66,2010-06-04,2010-06-04,United Kingdom
13660,401,1,314.59,314.59,2010-11-04,2010-11-04,United Kingdom
12650,4,1,314.44,314.44,2011-12-06,2011-12-06,France
18070,670,1,314.1,314.1,2010-02-08,2010-02-08,United Kingdom
15873,500,4,313.92,78.48,2010-07-27,2010-07-28,United Kingdom
13087,727,1,313.64,313.64,2009-12-13,2009-12-13,United Kingdom
16582,114,1,313.62,313.62,2011-08-18,2011-08-18,United Kingdom
12665,325,3,313.6,104.53,2010-02-08,2011-01-19,Germany
17882,380,2,313.46,156.73,2010-11-25,2010-11-25,United Kingdom
13845,65,1,312.98,312.98,2011-10-06,2011-10-06,United Kingdom
15162,732,1,312.9,312.9,2009-12-08,2009-12-08,United Kingdom
13905,733,1,312.65,312.65,2009-12-07,2009-12-07,United Kingdom
15318,4,1,312.62,312.62,2011-12-06,2011-12-06,United Kingdom
13226,274,2,312.46,156.23,2010-11-11,2011-03-11,United Kingdom
12834,283,1,312.38,312.38,2011-03-02,2011-03-02,United Kingdom
14951,80,1,311.69,311.69,2011-09-21,2011-09-21,United Kingdom
12852,295,1,311.55,311.55,2011-02-18,2011-02-18,United Kingdom
13990,214,1,311.3,311.3,2011-05-10,2011-05-10,United Kingdom
12898,464,2,310.96,155.48,2010-02-18,2010-09-02,United Kingdom
15724,202,3,310.85,103.62,2010-11-04,2011-05-22,United Kingdom
16328,564,1,310.83,310.83,2010-05-25,2010-05-25,United Kingdom
13400,583,1,310.83,310.83,2010-05-06,2010-05-06,United Kingdom
13847,720,1,310.72,310.72,2009-12-20,2009-12-20,United Kingdom
16439,723,1,310.7,310.7,2009-12-17,2009-12-17,United Kingdom
12738,373,1,310.7,310.7,2010-12-02,2010-12-02,Germany
15185,71,1,310.62,310.62,2011-09-30,2011-09-30,United Kingdom
14848,405,1,310.56,310.56,2010-10-31,2010-10-31,United Kingdom
14181,411,2,310.55,155.28,2010-05-26,2010-10-25,United Kingdom
15308,275,1,310.47,310.47,2011-03-10,2011-03-10,United Kingdom
15188,726,1,310.43,310.43,2009-12-14,2009-12-14,United Kingdom
13315,690,1,310.26,310.26,2010-01-19,2010-01-19,United Kingdom
14749,480,1,310.15,310.15,2010-08-17,2010-08-17,United Kingdom
13628,677,1,310.14,310.14,2010-02-01,2010-02-01,United Kingdom
17383,5,2,309.99,155.0,2010-09-12,2011-12-05,United Kingdom
15699,18,1,309.65,309.65,2011-11-22,2011-11-22,United Kingdom
16373,383,2,309.49,154.74,2010-10-24,2010-11-22,United Kingdom
12884,89,1,309.05,309.05,2011-09-12,2011-09-12,United Kingdom
15010,36,1,308.94,308.94,2011-11-04,2011-11-04,United Kingdom
16956,18,1,308.74,308.74,2011-11-22,2011-11-22,United Kingdom
16194,376,1,308.6,308.6,2010-11-29,2010-11-29,United Kingdom
14927,397,1,308.2,308.2,2010-11-08,2010-11-08,United Kingdom
16524,447,2,308.14,154.07,2010-01-17,2010-09-19,United Kingdom
15302,731,1,308.0,308.0,2009-12-09,2009-12-09,United Kingdom
13289,724,1,307.95,307.95,2009-12-16,2009-12-16,United Kingdom
15778,432,1,307.95,307.95,2010-10-04,2010-10-04,United Kingdom
16123,52,1,307.78,307.78,2011-10-19,2011-10-19,United Kingdom
13529,79,2,307.76,153.88,2011-05-19,2011-09-22,United Kingdom
15454,363,2,307.69,153.85,2010-03-31,2010-12-12,United Kingdom
14777,404,1,307.56,307.56,2010-11-01,2010-11-01,United Kingdom
13060,254,1,307.53,307.53,2011-03-31,2011-03-31,United Kingdom
17120,234,1,307.46,307.46,2011-04-20,2011-04-20,United Kingdom
13932,295,1,307.4,307.4,2011-02-18,2011-02-18,United Kingdom
15374,129,2,307.32,153.66,2010-03-25,2011-08-03,United Kingdom
14783,660,1,307.3,307.3,2010-02-18,2010-02-18,United Kingdom
17721,660,1,307.21,307.21,2010-02-18,2010-02-18,United Kingdom
13036,685,1,307.1,307.1,2010-01-24,2010-01-24,United Kingdom
13142,20,1,307.09,307.09,2011-11-20,2011-11-20,United Kingdom
15087,282,1,306.94,306.94,2011-03-03,2011-03-03,United Kingdom
17551,360,1,306.84,306.84,2010-12-15,2010-12-15,United Kingdom
16649,521,1,306.58,306.58,2010-07-07,2010-07-07,United Kingdom
13718,247,2,306.55,153.28,2011-02-17,2011-04-07,United Kingdom
18059,24,3,306.46,102.15,2011-10-03,2011-11-16,United Kingdom
17077,579,1,306.0,306.0,2010-05-10,2010-05-10,United Kingdom
15135,240,2,305.68,152.84,2010-06-01,2011-04-14,United Kingdom
16796,90,1,305.62,305.62,2011-09-11,2011-09-11,United Kingdom
16181,74,1,305.54,305.54,2011-09-27,2011-09-27,United Kingdom
14990,613,2,305.42,152.71,2009-12-09,2010-04-06,United Kingdom
15893,482,1,305.28,305.28,2010-08-15,2010-08-15,United Kingdom
13383,544,1,305.28,305.28,2010-06-14,2010-06-14,United Kingdom
13667,150,1,305.02,305.02,2011-07-13,2011-07-13,United Kingdom
15163,19,2,304.47,152.24,2011-05-31,2011-11-21,United Kingdom
18185,250,1,304.25,304.25,2011-04-04,2011-04-04,United Kingdom
16217,236,2,304.25,152.13,2011-03-02,2011-04-18,United Kingdom
14043,492,2,304.25,152.13,2009-12-10,2010-08-05,United Kingdom
17688,394,1,304.2,304.2,2010-11-11,2010-11-11,United Kingdom
16489,381,2,303.7,151.85,2010-09-29,2010-11-24,United Kingdom
14791,607,1,303.63,303.63,2010-04-12,2010-04-12,United Kingdom
14806,76,2,303.43,151.72,2010-09-26,2011-09-25,United Kingdom
17207,653,1,303.22,303.22,2010-02-25,2010-02-25,United Kingdom
18255,90,2,303.15,151.57,2010-09-09,2011-09-11,United Kingdom
15060,9,4,303.09,75.77,2011-11-30,2011-12-01,United Kingdom
16425,303,1,302.7,302.7,2011-02-10,2011-02-10,United Kingdom
18165,178,1,302.46,302.46,2011-06-15,2011-06-15,United Kingdom
17506,76,1,302.2,302.2,2011-09-25,2011-09-25,United Kingdom
15054,13,2,302.1,151.05,2011-10-30,2011-11-27,United Kingdom
15242,423,1,302.04,302.04,2010-10-13,2010-10-13,United Kingdom
16297,269,1,301.9,301.9,2011-03-16,2011-03-16,United Kingdom
13773,397,2,301.54,150.77,2010-02-18,2010-11-08,United Kingdom
15667,40,1,301.32,301.32,2011-10-31,2011-10-31,United Kingdom
15148,11,1,301.29,301.29,2011-11-29,2011-11-29,United Kingdom
13625,597,1,301.26,301.26,2010-04-22,2010-04-22,United Kingdom
16437,382,2,301.25,150.63,2010-10-06,2010-11-23,United Kingdom
12351,376,1,300.93,300.93,2010-11-29,2010-11-29,Unspecified
16479,11,2,300.83,150.42,2011-11-29,2011-11-29,United Kingdom
16050,174,3,300.7,100.23,2010-11-03,2011-06-19,United Kingdom
17556,206,2,300.67,150.34,2010-11-25,2011-05-18,United Kingdom
14797,508,1,300.31,300.31,2010-07-20,2010-07-20,United Kingdom
17766,382,2,299.61,149.8,2010-11-23,2010-11-23,United Kingdom
12864,139,2,299.57,149.79,2010-07-19,2011-07-24,United Kingdom
13346,463,6,299.4,49.9,2010-04-22,2010-09-03,United Kingdom
17898,86,4,299.18,74.8,2010-05-21,2011-09-15,United Kingdom
12595,505,1,299.02,299.02,2010-07-23,2010-07-23,Germany
17124,186,1,298.89,298.89,2011-06-07,2011-06-07,United Kingdom
15609,185,1,298.48,298.48,2011-06-08,2011-06-08,United Kingdom
17824,52,1,298.4,298.4,2011-10-19,2011-10-19,United Kingdom
12881,276,1,298.0,298.0,2011-03-09,2011-03-09,United Kingdom
18018,109,4,297.99,74.5,2010-10-15,2011-08-23,United Kingdom
14835,529,2,297.0,148.5,2010-04-01,2010-06-29,United Kingdom
13708,272,1,296.88,296.88,2011-03-13,2011-03-13,United Kingdom
14985,199,2,296.75,148.37,2010-12-16,2011-05-25,United Kingdom
17627,479,1,296.36,296.36,2010-08-18,2010-08-18,United Kingdom
13751,289,1,296.25,296.25,2011-02-24,2011-02-24,United Kingdom
13504,65,1,295.93,295.93,2011-10-06,2011-10-06,United Kingdom
15962,450,1,295.83,295.83,2010-09-16,2010-09-16,United Kingdom
14269,440,1,295.73,295.73,2010-09-26,2010-09-26,United Kingdom
14614,387,1,295.13,295.13,2010-11-18,2010-11-18,United Kingdom
16252,383,1,295.09,295.09,2010-11-22,2010-11-22,United Kingdom
16579,426,1,295.05,295.05,2010-10-10,2010-10-10,United Kingdom
17057,597,1,294.74,294.74,2010-04-22,2010-04-22,United Kingdom
15041,171,2,294.02,147.01,2010-09-21,2011-06-22,United Kingdom
17927,722,1,294.0,294.0,2009-12-18,2009-12-18,United Kingdom
15718,541,1,293.79,293.79,2010-06-17,2010-06-17,United Kingdom
14192,389,1,293.74,293.74,2010-11-16,2010-11-16,United Kingdom
15928,657,1,293.53,293.53,2010-02-21,2010-02-21,United Kingdom
17710,424,1,293.5,293.5,2010-10-12,2010-10-12,United Kingdom
17441,733,1,293.35,293.35,2009-12-07,2009-12-07,United Kingdom
16721,263,1,292.47,292.47,2011-03-22,2011-03-22,United Kingdom
16543,592,1,292.21,292.21,2010-04-27,2010-04-27,United Kingdom
13739,19,2,292.2,146.1,2010-06-30,2011-11-21,United Kingdom
13449,24,1,291.88,291.88,2011-11-16,2011-11-16,United Kingdom
17907,641,1,291.76,291.76,2010-03-09,2010-03-09,United Kingdom
16615,627,1,291.5,291.5,2010-03-23,2010-03-23,United Kingdom
18182,464,1,291.13,291.13,2010-09-02,2010-09-02,United Kingdom
15391,585,1,289.87,289.87,2010-05-04,2010-05-04,United Kingdom
16897,300,2,289.78,144.89,2011-01-30,2011-02-13,United Kingdom
13796,500,1,289.7,289.7,2010-07-28,2010-07-28,United Kingdom
14433,466,1,289.6,289.6,2010-08-31,2010-08-31,United Kingdom
14162,174,2,289.36,144.68,2011-02-20,2011-06-19,United Kingdom
17501,221,2,288.6,144.3,2011-05-03,2011-05-03,United Kingdom
16808,100,2,288.42,144.21,2011-03-10,2011-09-01,United Kingdom
13616,569,2,288.1,144.05,2010-01-17,2010-05-20,United Kingdom
16432,65,1,287.4,287.4,2011-10-06,2011-10-06,United Kingdom
17497,391,2,287.25,143.63,2010-04-08,2010-11-14,United Kingdom
13508,244,2,287.05,143.52,2010-03-07,2011-04-10,United Kingdom
13909,424,2,286.6,143.3,2010-07-06,2010-10-12,United Kingdom
14183,412,2,286.29,143.14,2010-08-15,2010-10-24,United Kingdom
14660,87,2,285.74,142.87,2011-08-31,2011-09-14,United Kingdom
14402,653,1,285.6,285.6,2010-02-25,2010-02-25,United Kingdom
17636,20,1,285.56,285.56,2011-11-20,2011-11-20,United Kingdom
16890,477,3,285.41,95.14,2010-05-06,2010-08-20,United Kingdom
12487,731,1,285.3,285.3,2009-12-09,2009-12-09,Sweden
17355,387,1,285.11,285.11,2010-11-18,2010-11-18,United Kingdom
16429,107,1,284.55,284.55,2011-08-25,2011-08-25,United Kingdom
15445,265,2,284.5,142.25,2010-04-28,2011-03-20,United Kingdom
17359,12,2,284.46,142.23,2010-03-01,2011-11-28,United Kingdom
15354,604,3,284.4,94.8,2010-04-15,2010-04-15,United Kingdom
12851,97,2,284.13,142.07,2010-08-19,2011-09-04,United Kingdom
13121,270,1,283.73,283.73,2011-03-15,2011-03-15,United Kingdom
15662,662,2,283.73,141.87,2009-12-01,2010-02-16,United Kingdom
15338,678,1,283.43,283.43,2010-01-31,2010-01-31,United Kingdom
15936,380,2,282.79,141.4,2010-08-29,2010-11-25,United Kingdom
13511,677,1,282.76,282.76,2010-02-01,2010-02-01,United Kingdom
12771,486,1,282.3,282.3,2010-08-11,2010-08-11,Portugal
17247,16,1,282.19,282.19,2011-11-24,2011-11-24,United Kingdom
17072,626,1,282.05,282.05,2010-03-24,2010-03-24,United Kingdom
16557,25,2,281.85,140.93,2011-07-25,2011-11-15,United Kingdom
13326,433,1,281.76,281.76,2010-10-03,2010-10-03,United Kingdom
13679,494,3,281.26,93.75,2009-12-04,2010-08-03,United Kingdom
18042,54,2,281.15,140.57,2010-06-16,2011-10-17,United Kingdom
15772,419,1,280.88,280.88,2010-10-17,2010-10-17,United Kingdom
13080,180,4,280.73,70.18,2010-04-09,2011-06-13,United Kingdom
14242,235,2,280.55,140.27,2011-01-18,2011-04-19,United Kingdom
13606,30,3,280.54,93.51,2011-02-01,2011-11-10,United Kingdom
13581,310,2,280.53,140.26,2010-10-21,2011-02-03,United Kingdom
15556,25,1,279.77,279.77,2011-11-15,2011-11-15,United Kingdom
17264,425,1,279.59,279.59,2010-10-11,2010-10-11,United Kingdom
17786,86,2,278.74,139.37,2011-01-26,2011-09-15,United Kingdom
14764,47,1,278.3,278.3,2011-10-24,2011-10-24,United Kingdom
14303,408,2,277.94,138.97,2010-10-01,2010-10-28,United Kingdom
16334,493,1,277.48,277.48,2010-08-04,2010-08-04,United Kingdom
15355,30,2,277.05,138.53,2011-10-17,2011-11-10,United Kingdom
13272,32,2,276.56,138.28,2011-09-11,2011-11-08,United Kingdom
12750,129,1,275.88,275.88,2011-08-03,2011-08-03,Poland
13399,465,3,275.4,91.8,2010-07-08,2010-09-01,United Kingdom
16313,4,2,274.15,137.08,2011-10-21,2011-12-06,United Kingdom
12789,66,3,273.35,91.12,2010-01-15,2011-10-05,Netherlands
13307,121,3,273.34,91.11,2010-04-26,2011-08-11,United Kingdom
13861,430,2,273.26,136.63,2010-06-27,2010-10-06,United Kingdom
15964,664,1,272.96,272.96,2010-02-14,2010-02-14,United Kingdom
17498,76,1,272.22,272.22,2011-09-25,2011-09-25,United Kingdom
13917,50,2,272.04,136.02,2011-06-01,2011-10-21,United Kingdom
14816,198,1,271.85,271.85,2011-05-26,2011-05-26,United Kingdom
17292,473,2,271.75,135.88,2010-05-09,2010-08-24,United Kingdom
14436,99,2,271.7,135.85,2010-06-04,2011-09-02,United Kingdom
16089,387,2,271.44,135.72,2010-07-18,2010-11-18,United Kingdom
13058,25,3,271.4,90.47,2011-07-11,2011-11-15,United Kingdom
15943,650,2,271.29,135.64,2010-01-31,2010-02-28,United Kingdom
